Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,5.716625928878784,1.1275713924596934e8,1.0
0.0,1000.0,2744.3982310295105,22.38296886985553,1.0
0.0,1000.0,2792.401340007782,1040.2518775076542,1.0
0.0,1000.0,3202.6417083978654,1983.417005982974,1.0
