Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
19,0.35598278045654297,5.563890237695174e-9,53.373368160203604,true
21,0.0004889965057373047,3.869864751819191e-9,42945.09215017065,true
22,0.0003159046173095703,4.209457899952945e-9,69641.27396226415,true
20,0.0003139972686767578,3.1178153440099328e-9,63694.82156416097,true
19,0.0002799034118652344,3.743546602259172e-9,67880.55877342419,true
21,0.00031113624572753906,6.668104432788315e-9,67494.54712643678,true
20,0.00028514862060546875,9.499515291772104e-9,70138.86287625418,true
20,0.0003180503845214844,7.155102241225735e-9,62883.11844077961,true
21,0.0002961158752441406,5.575731692881827e-9,70918.18357487922,true
21,0.00028395652770996094,4.326713068659771e-9,73954.98236775819,true
21,0.00030493736267089844,3.4377083311256794e-9,68866.60203283816,true
22,0.0002868175506591797,2.9935031095879074e-9,76703.81379883624,true
22,0.00032019615173339844,7.354725777345119e-9,68707.88384214445,true
21,0.00030112266540527344,6.154237403224793e-9,69739.02137767221,true
22,0.00035500526428222656,6.84261397771891e-9,61970.912021490934,true
22,0.0002970695495605469,7.329407353445401e-9,74056.73194221509,true
22,0.0002918243408203125,9.019195486408644e-9,75387.81699346405,true
22,0.0002970695495605469,6.140670366968291e-9,74056.73194221509,true
22,0.00029206275939941406,6.510328218278791e-9,75326.27591836735,true
23,0.0002918243408203125,4.8970431215216485e-9,78814.53594771241,true
24,0.0002999305725097656,4.070109697443188e-9,80018.51828298887,true
23,0.0002880096435546875,9.386617694445857e-9,79858.43708609272,true
24,0.0002930164337158203,5.188832705652754e-9,81906.6688364524,true
24,0.0002951622009277344,4.361180427047996e-9,81311.22455573505,true
24,0.0002899169921875,7.679823552326957e-9,82782.31578947368,true
24,0.0002980232238769531,6.898501351505792e-9,80530.6368,true
24,0.0002989768981933594,6.009740221602002e-9,80273.76076555024,true
24,0.0002980232238769531,6.30578358195737e-9,80530.6368,true
24,0.0002949237823486328,6.135457050756443e-9,81376.95715440583,true
24,0.0002970695495605469,2.9675782583257268e-9,80789.16211878009,true
