Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.032305002212524414,9.15323743150451e9,1.0
0.0,1000.0,0.21649503707885742,2.794020182500409e-8,1.0
0.0,1000.0,0.17963790893554688,2.879787577236411e-5,1.0
0.6,524.0666666666667,0.008013359705607096,4.777171424904019e-6,30.0
