Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.016429901123046875,199802.50249296764,1.0
1.0,17.0,0.0005290508270263672,2.4993790997819976e-9,1.0
1.0,17.0,0.0001518726348876953,2.499392451711751e-9,1.0
1.0,86.23333333333333,0.00036986668904622394,6.2347570240717445e-9,30.0
