Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.03748297691345215,2065.2675882652175,1.0
1.0,17.0,0.0006651878356933594,1.7227770173139873e-9,1.0
1.0,16.0,0.00015687942504882812,9.106735742502985e-9,1.0
1.0,93.43333333333334,0.0004019021987915039,5.749804946095033e-9,30.0
