Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.15934991836547852,1.9249901699735248e24,1.0
1.0,50.0,0.07553791999816895,2.8883961998261255e-9,1.0
1.0,49.0,0.07352900505065918,5.572923912249861e-9,1.0
1.0,95.23333333333333,0.14377870559692382,6.8037381259211125e-9,30.0
