Archived Convergence,Iterations,Execution time,Last Gradient
1.0,53.0,0.07603883743286133,6.565816646832136e-9
1.0,54.0,0.07663798332214355,3.3193216084415034e-10
1.0,117.66666666666667,0.16812531948089598,7.464779186229102e-9
