Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.00011801719665527344,Inf,0.0
1.0,146.0,4.6449902057647705,4.50399922434719e-9,1.0
1.0,329.0,10.62165904045105,9.430260748771043e-9,1.0
0.0,1000.0,31.8066290696462,7.512339638134994,30.0
