Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.706834077835083,2.2974066444970752e17,1.0
1.0,87.0,2.9600818157196045,5.156341546196674e-11,1.0
1.0,255.0,8.455166101455688,7.142965034947207e-9,1.0
0.0,1000.0,31.89835790793101,4.13383008046197e7,30.0
