Archived Convergence,Iterations,Execution time,Last Gradient
1.0,4.0,0.0002529621124267578,1.3933484739317662e-12
1.0,4.0,2.3126602172851562e-5,0.0
1.0,26.0,0.00011249383290608724,3.374617265188618e-13
