Archived Convergence,Iterations,Execution time,Last Gradient
1.0,31.0,0.00040221214294433594,0.0
1.0,74.0,0.0003459453582763672,0.0
0.9,161.86666666666667,0.00045680999755859375,7.595612568225239e12
