Archived Convergence,Iterations,Execution time,Last Gradient
1.0,30.0,0.42115187644958496,3.144644553414429e-10
1.0,30.0,0.15247106552124023,4.018095080153464e-9
1.0,95.53333333333333,0.13735475540161132,7.361112413503421e-9
