Archived Convergence,Iterations,Execution time,Last Gradient
1.0,9.0,0.34543681144714355,4.617459067819255e-13
1.0,9.0,0.09167814254760742,4.953096722273965e-13
0.9,201.56666666666666,0.0006011644999186198,Inf
