Archived Convergence,Iterations,Execution time,Last Gradient
0.0,10000.0,0.6709110736846924,3.3946439103125703e-6
0.0,10000.0,0.6951930522918701,8.016998606053142e-5
0.0,10000.0,0.6652203241984049,0.0007508330716701248
