Archived Convergence,Iterations,Execution time,Last Gradient
1.0,45.0,2.1082119941711426,8.431459541861947e-10
1.0,45.0,2.114725112915039,8.412595581306703e-10
1.0,62.3,2.9279575824737547,6.102918734581679e-9
