Archived Convergence,Iterations,Execution time,Last Gradient
1.0,1.0,5.0067901611328125e-6,1.132641179472456e-41
1.0,1.0,2.1457672119140625e-6,1.132641179472456e-41
1.0,1.0,7.947285970052084e-7,1.1326411794724556e-41
