iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
1000,0.003770112991333008,238.7469425269328,265244.0397141592,false
1000,0.026144027709960938,134.36678347065066,38249.65346173488,false
1000,0.003671884536743164,156.16905892091094,272339.7182001169,false
1000,0.003805875778198242,273.19233268294005,262751.613105306,false
1000,0.003682851791381836,28.909023555071318,271528.71107658447,false
1000,0.0036830902099609375,236.41814855960715,271511.1341273951,false
1000,0.0036630630493164062,253.89509773976135,272995.5740692528,false
1000,0.00368499755859375,324.4535503340409,271370.6004140787,false
1000,0.0036590099334716797,101.39095504213077,273297.9735453183,false
1000,0.0037238597869873047,408.41178275501466,268538.5748127281,false
1000,0.0036869049072265625,328.63388325285825,271230.21210553544,false
1000,0.003676891326904297,80.53955710906075,271968.8756322137,false
1000,0.003695964813232422,170.43979621853785,270565.3464069152,false
1000,0.0036618709564208984,177.4388657849419,273084.44560192723,false
1000,0.003677845001220703,289.91557868421717,271898.3534292753,false
1000,0.0036690235137939453,344.38812971359863,272552.0826564429,false
1000,0.003667116165161133,248.4528533175173,272693.8430531175,false
1000,0.0037009716033935547,190.59555969544505,270199.31714230496,false
1000,0.0036611557006835938,84.98040287071582,273137.7963011201,false
1000,0.00368499755859375,418.8478351191722,271370.6004140787,false
1000,0.003726959228515625,259.02630762869353,268315.2507676561,false
1000,0.003984928131103516,99.72422771802363,250945.55462486538,false
1000,0.003926992416381836,229.52927662197558,254647.8052334406,false
1000,0.014368057250976562,279.150872227845,69598.8318067171,false
1000,0.003657102584838867,398.6029400877046,273440.51111545734,false
1000,0.003665924072265625,237.43591196500546,272782.5182101977,false
1000,0.003668069839477539,162.2679876623308,272622.94442638935,false
1000,0.003696918487548828,358.2934090092554,270495.550109635,false
1000,0.0036859512329101562,138.7603110832851,271300.38809831825,false
1000,0.003670930862426758,106.98972204288646,272410.46957199456,false
