iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
10,0.00013685226440429688,8.421259195954885e-10,73071.49825783972,true
9,0.00011992454528808594,9.318187003061737e-9,75047.1888667992,true
9,7.796287536621094e-5,9.829035326598057e-9,115439.55963302753,true
10,8.296966552734375e-5,5.839236898487107e-10,120525.97701149425,true
10,8.416175842285156e-5,3.139770631855883e-9,118818.81019830029,true
10,8.296966552734375e-5,2.055004363911797e-9,120525.97701149425,true
10,8.177757263183594e-5,1.3028529824405864e-9,122282.91545189504,true
9,7.390975952148438e-5,9.91508904600662e-9,121770.11612903226,true
10,8.20159912109375e-5,1.7408208271181143e-9,121927.44186046511,true
10,8.296966552734375e-5,9.110266118609427e-10,120525.97701149425,true
10,8.416175842285156e-5,2.322758181940181e-9,118818.81019830029,true
9,7.295608520507812e-5,7.584746668387834e-9,123361.88235294117,true
10,8.797645568847656e-5,1.3347109501815638e-9,113666.77506775068,true
9,7.510185241699219e-5,9.21238800225143e-9,119837.25714285714,true
10,8.296966552734375e-5,2.488657433649457e-9,120525.97701149425,true
10,8.296966552734375e-5,1.753983458120611e-9,120525.97701149425,true
9,7.414817810058594e-5,9.633421934940367e-9,121378.57234726688,true
10,8.487701416015625e-5,1.0614773942497888e-9,117817.52808988764,true
9,7.295608520507812e-5,6.049767676820546e-9,123361.88235294117,true
10,8.511543273925781e-5,9.092799230345234e-10,117487.50700280113,true
10,8.511543273925781e-5,7.796448286087713e-10,117487.50700280113,true
10,8.296966552734375e-5,1.0305882740967414e-9,120525.97701149425,true
9,7.700920104980469e-5,6.063112768580058e-9,116869.15170278637,true
10,8.20159912109375e-5,1.1852182136702616e-9,121927.44186046511,true
10,8.20159912109375e-5,7.047806508890811e-10,121927.44186046511,true
10,8.58306884765625e-5,1.4401445645165255e-9,116508.44444444444,true
10,8.58306884765625e-5,6.484916526938418e-10,116508.44444444444,true
10,8.177757263183594e-5,7.97728670874358e-10,122282.91545189504,true
10,8.106231689453125e-5,1.9998928706093905e-9,123361.88235294117,true
9,7.295608520507812e-5,5.60415490368592e-9,123361.88235294117,true
