iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
70,0.937690019607544,9.174449693185973e-9,74.65153572744376,true
99,0.17494988441467285,9.973546316288452e-9,565.8763384224161,true
64,0.09720611572265625,9.982301528584802e-9,658.3947884781414,true
109,0.15818309783935547,9.210238306552504e-9,689.0748852996678,true
94,0.14189410209655762,9.156039999818974e-9,662.4658714569678,true
51,0.07706809043884277,2.8000268883933583e-9,661.7524803014413,true
85,0.13676905632019043,9.77973641147052e-9,621.4856071025763,true
90,0.15292000770568848,8.99529901214207e-9,588.5429993779165,true
52,0.07854604721069336,9.480357529588984e-9,662.032041669955,true
79,0.11816215515136719,9.811037025347202e-9,668.572775257865,true
32,0.04730391502380371,7.222688750275844e-9,676.4767775330507,true
97,0.14734911918640137,8.278600392343523e-9,658.3005079066124,true
51,0.0762939453125,7.2123650072065936e-9,668.4672,true
52,0.0774221420288086,9.180982525606477e-9,671.6424867275168,true
62,0.0948941707611084,3.8344889805819866e-9,653.3594161024082,true
49,0.07762885093688965,9.6391547596282e-9,631.2086216481009,true
111,0.1700279712677002,5.839654893646945e-9,652.8337612476495,true
61,0.09117603302001953,9.43396707384816e-9,669.0354688562313,true
121,0.18513202667236328,9.919533653041055e-9,653.587616226658,true
75,0.14544296264648438,9.782524601709474e-9,515.6660634196239,true
50,0.08429098129272461,5.275275595420564e-9,593.1832710116479,true
112,0.27754902839660645,9.237382194687874e-9,403.5323079566198,true
44,0.0893709659576416,8.108258428852184e-9,492.329914178776,true
143,0.2385101318359375,9.554233981626725e-9,599.5552427867699,true
80,0.11731696128845215,5.355432409225319e-9,681.9133322359129,true
96,0.1438291072845459,9.584851684354046e-9,667.458776686122,true
51,0.07573914527893066,9.012473493851193e-9,673.3638175104588,true
87,0.14435696601867676,8.846323784212998e-9,602.67268285996,true
92,0.13746404647827148,6.234826522720057e-9,669.2659088465155,true
41,0.05971193313598633,9.773649794505682e-9,686.6299221401478,true
