iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
2500,1908.7685010433197,10.4814733932821,1.3097449997909738,false
2500,1907.6929099559784,10.481505553537618,1.310483457244536,false
2500,1909.891448020935,10.472487813474503,1.3089749171820977,false
2500,1907.2422502040863,10.496372461100703,1.3107931096495398,false
2500,1929.3947689533234,10.473152406155064,1.2957431212256392,false
2500,1908.6440799236298,10.479845321035446,1.3098303797426873,false
2500,1907.5360789299011,10.489708113992561,1.310591200666811,false
2500,1909.627483844757,10.460959344132002,1.3091558542960504,false
2500,1907.4957571029663,10.480012633498102,1.3106189047554722,false
2500,1909.4154930114746,10.46794955805471,1.3093012019385433,false
