,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,5000.0,2854.8650105563574,30086.62090086937,0.166186824917102,0.0
1,5000.0,2928.3197336075195,30000.230469942093,0.1666653862879357,0.0
2,5000.0,3841.7082150965975,30098.717505613964,0.1661243089186135,0.0
3,5000.0,5134.097415340064,32576.7098839283,0.1534838851994303,0.0
4,5000.0,6020.937647808856,15928.481988191605,0.3139031078860303,0.0
5,5000.0,0.1658349564971275,3.905440092086792,1280.2654456615546,0.0
