,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,675.0,3.4592994886755286e-09,0.3601999282836914,1873.959284823549,1.0
1,707.0,9.341825564262507e-11,0.0949189662933349,7448.458697022749,1.0
2,674.9333333333333,4.801977099956699e-10,0.0031350374221801,250504.79304449863,1.0
3,670.0,9.34182556419777e-11,0.001971960067749,339763.4723733527,1.0
4,1000.0,8.098333786216434e-06,0.0025370121002197,394164.4582276102,0.0
5,1000.0,0.178702459474509,0.0056829452514648,175965.0948145662,0.0
