Oviedo,Queue,RD,Newton,BFGS
2.8284271247461903,2.8284271247461903,2.82729928971807,5.656854249492381,0.0
1.2060453783110545,1.2060453783110545,1.6896211672538675,4.981723002963235e-14,
0.7333587976225691,0.7333587976225691,1.1287675034974523,,
0.5785568541403717,0.5785568541403717,0.8331589776268926,,
0.43695627651917174,0.4369562765191717,0.6690833598676762,,
0.3382631089404865,0.3382631089404865,0.5701689214294933,,
0.28835349089092527,0.2883534908909253,0.503397423024577,,
0.24190121216569158,0.2419012121656916,0.45420567672660866,,
0.2038919786092986,0.20391400818228975,0.41547584061402776,,
0.1807015805810502,0.18076687223587765,0.38384614764748487,,
0.15886029415790753,0.15915075993707692,0.357292035410714,,
0.1397798453915205,0.1406566003275982,0.3346537269500567,,
0.1268374998614967,0.128275142471863,0.3150740532610028,,
0.11454100659404294,0.11685620852604639,0.2979619998627225,,
0.1034204185097766,0.10662734703271062,0.28284909876502673,,
0.09534417537705892,0.09921208819599188,0.2694025358181455,,
0.0876199738005365,0.09243232431355909,0.2573443827211765,,
0.08048552742531613,0.08610958634385013,0.24646887694398986,,
0.07505073502821753,0.08123293294859593,0.236599437733567,,
0.06982600092143788,0.07676254045274764,0.22759964727943405,,
0.06493183515899506,0.07254813351326576,0.21935708355276462,,
0.06106964428755629,0.06914250875521684,0.211776313886417,,
0.057341452408405234,0.06598576052856577,0.20477459276901586,,
0.05381409407892752,0.0629984653332144,0.1982882779996599,,
0.05095383645500409,0.060485398802717034,0.1922612868119483,,
0.04818356896800599,0.0581172777112107,0.18664236700661435,,
0.04554299439686915,0.05586580220380738,0.18139025830306318,,
0.04335513466249128,0.053930489984239646,0.17646754364654693,,
0.04123022797866636,0.0520727610272193,0.1718441297697952,,
0.03919317560143059,0.050311040892353165,0.16749475144835302,,
0.03747551175837098,0.04878725031764865,0.16339176109550896,,
0.03580337385250687,0.04729900057929916,0.1595153995645941,,
0.0341930823012315,0.045879991576637844,0.15584446048794953,,
0.03281538288912077,0.04464387344635029,0.15236434143529118,,
0.03147152597686746,0.04342470077501562,0.14905902077861888,,
0.030172604471421068,0.04224848511687166,0.14591683505392292,,
0.02904760203183298,0.041216569786765814,0.14292489460854568,,
0.0279483479441035,0.04019506366580881,0.1400712247737992,,
0.02688261630051947,0.039207142546901,0.13734650078472543,,
0.025949870653289967,0.03833584091720164,0.13474142670272737,,
0.025037107644006622,0.037468755628072024,0.13224837630735992,,
0.024149919532413505,0.036628542065040404,0.12985980647321205,,
0.02336638449611537,0.03588112093429948,0.1275697316220313,,
0.0225986257355212,0.035133438111600086,0.12537149198767283,,
0.021850757634862553,0.03440688906257709,0.12325995586476131,,
0.02118503163058786,0.033757040254828584,0.12122884430073584,,
0.020531948887882318,0.03310393070156128,0.11927422342994415,,
0.019894596489374708,0.03246984497186873,0.11739107557241693,,
0.01932329140437342,0.031901995962496286,0.115575093159113,,
0.018762253255458095,0.03132785109245053,0.11382312215798995,,
0.018213838668332757,0.030768830495729513,0.11213220951919854,,
0.017719214907163307,0.030266283451476677,0.11049884126833602,,
