Oviedo,Queue,RD,Newton,BFGS
3.5417827212034694,4.055967773020728,3.621536924455424,11.966293189750544,3.545568352518681
1.1754981105083964,1.3505385714959066,1.073047977616423,3.545568352518681,1.744611924941533
0.3755226607157961,0.43119583713782983,0.3179401415159774,1.0505387711166463,0.7117736845773803
0.12362758739950316,0.12776172952232331,0.09420448637510447,0.311270746997525,0.31241859532225025
0.03851936335899,0.0378553272658735,0.027912440407438354,0.09222836948074811,0.13334663236150784
0.011413144698960003,0.011216393263962784,0.008270352713315065,0.02732692429059202,0.05753239584833937
0.003381672503395554,0.0033233757819184327,0.0024504748780192773,0.00809686645647171,0.024719605216313608
0.001001977038043127,0.000984703935383233,0.00072606663052423,0.002399071542658284,0.010638102965115916
0.00029688208534611163,0.0002917641290023766,0.00021513085348866078,0.0007108360126394918,0.00457531121646045
8.796506232477383e-5,8.644863081546613e-5,6.37424751077513e-5,0.00021061807781910875,0.001968255792527206
2.6063722170303366e-5,2.5126600662003537e-5,1.8886659291185547e-5,6.240535639084706e-5,0.0008466588077943949
7.722584346756567e-6,7.444918714667591e-6,5.596047197388325e-6,1.8490475967658388e-5,0.0003642230614749577
2.2881731397797256e-6,2.2059018413829924e-6,1.65808805848543e-6,5.478659545972854e-6,0.0001567013386288866
6.779772266014002e-7,6.536005455950357e-7,4.912853506623499e-7,1.6233065321401045e-6,6.744356715064376e-5
2.0088214121522972e-7,1.93659420917046e-7,1.455660298258815e-7,4.809797132266978e-7,2.9060296358541077e-5
5.952063443414213e-8,5.7380569160609253e-8,4.3130675503964874e-8,1.4251250762272532e-7,1.2565089339467135e-5
1.7635743536042108e-8,1.7001650121661562e-8,1.2779459408582183e-8,4.22259281845112e-8,5.4899044488571065e-6
5.225405492160624e-9,5.037525961973722e-9,3.786506491431756e-9,1.2511386128744054e-8,2.4717470333666363e-6
,,,3.707077371479719e-9,1.2002594616491127e-6
,,,,6.671951436743996e-7
,,,,4.2351953432989554e-7
,,,,2.9450966384086094e-7
,,,,2.183094168215488e-7
,,,,1.6954721580165293e-7
,,,,1.3637075606189636e-7
,,,,1.1268880486590985e-7
,,,,9.512552588105837e-8
,,,,8.16907100000086e-8
,,,,7.114919729254327e-8
,,,,6.270065787369532e-8
,,,,5.580723135592688e-8
,,,,5.009599635675842e-8
,,,,4.530134482418355e-8
,,,,4.122962920385986e-8
,,,,3.77367479281804e-8
,,,,3.471351605332632e-8
,,,,3.2075868644307344e-8
,,,,2.9758148584072388e-8
,,,,2.770841246236532e-8
,,,,2.588508666634925e-8
,,,,2.4254545228719643e-8
,,,,2.278932855888708e-8
,,,,2.1466815255528635e-8
,,,,2.026821914734254e-8
,,,,1.917782307219985e-8
,,,,1.8182387212416737e-8
,,,,1.7270687674392187e-8
,,,,1.643315332411298e-8
,,,,1.566157750719285e-8
,,,,1.494888738624141e-8
,,,,1.4288958004750627e-8
,,,,1.3676461359855614e-8
,,,,1.3106743091411301e-8
,,,,1.2575721115373079e-8
,,,,1.207980181450624e-8
,,,,1.1615810367610837e-8
,,,,1.118093253388704e-8
,,,,1.0772665772069134e-8
,,,,1.0388778008124943e-8
,,,,1.0027272702464438e-8
,,,,9.686359131136538e-9
