Oviedo,Queue,RD,Newton,BFGS
63.15733858190821,63.164513041308545,41.473965470016076,213.59297911130386,39.65041767233842
40.621705143386464,40.62440161898593,5.670841017669508,39.650385328716915,11.013141784492172
8.510037972245822,8.511065836126342,9.43021872339233,4.6368431213042705,2.629432246618191
5.727898027017544,9.056315820060501,1.995626327628318,9.437530480686998,1.5944215540164959
1.4813932473497164,0.7076487040671964,5.5793746677041804,1.8933348123980471,1.4357497177394278
5.609946132792607,3.184241571310546,0.5733840494894723,5.7536279857786745,10.140436226247454
0.9805473790760412,0.20278894579717158,2.513674302839192,0.5836460896320275,0.8279677371855477
1.2946895608001514,0.7166936602164276,0.12132474991741254,2.6300820321060305,1.7778334169202028
0.07615637634299523,0.02069305877349341,0.3459737181781973,0.12375946413716991,4.019325013702727
0.06475515841446706,0.008088091698259282,0.007555990778639052,0.3782519742068954,3.3368278002691643
0.06410910452921363,0.00014766791951945137,0.00023816719169949006,0.006853601972795475,2.069067640761107
0.1204173849911231,8.147472086358051e-6,1.5211822753570268e-6,0.0008075999620207123,1.4299444942959552
0.055635557384788224,5.086668926299775e-6,1.0388601870763592e-6,9.583188506576323e-7,0.654167917808806
0.03828590835932653,1.4698809961803443e-6,2.0591452340118245e-6,4.746094565168668e-7,2.213035718843652
0.03719630517133667,1.4694715767005e-6,1.043251245733516e-6,4.603925034700466e-7,0.6806252780185963
0.035051825424010315,1.4494426367779817e-6,1.408310633001925e-6,4.469073691975064e-7,0.5143148171687014
0.03401370819196393,1.43751758616878e-6,1.0140368660285432e-6,4.334215061211663e-7,0.04276337169383107
0.03372539243142847,1.329779769143511e-6,9.604005013657426e-7,4.1993053053880797e-7,0.03123641225399996
0.03013638702417865,7.221669800719186e-7,1.0897097423967925e-6,4.0643374027062156e-7,0.03920196472015426
0.028027244182061085,7.128244692556217e-7,9.116741764859389e-7,3.9293118219143756e-7,0.014049655352634161
0.026470269767479904,5.820052690008999e-7,9.6097382434798e-7,3.794207248443932e-7,0.0004674635161902371
0.026170271005874015,4.17472851482535e-7,1.1617281330920732e-6,3.659035698069316e-7,1.402878332874572e-5
0.023532595226132425,3.0882726486717806e-7,8.884990099390524e-7,3.5237868794361263e-7,4.510972521836435e-6
0.022085844738675968,3.0854619072690953e-7,8.865546592550278e-7,3.388455911701469e-7,2.200932864422859e-6
0.022000958474173188,3.000333473969171e-7,6.771241731504645e-7,3.2530311958363145e-7,2.3230552186500836e-6
0.02150898839904011,2.890717396848695e-7,7.676336702803009e-7,3.117506488165958e-7,2.3136808026093525e-6
0.02120620868846517,2.7435285751404196e-7,6.256066088636405e-7,2.981877000639789e-7,2.315469423839417e-6
0.01828040125357085,2.709114510795602e-7,7.083026504162069e-7,2.846128497869436e-7,2.315401815232048e-6
0.013332033143967496,2.49430393190798e-7,5.629125024354277e-7,2.710248245867453e-7,2.315431443946947e-6
0.010059401451598657,2.4176225391704814e-7,6.262934796264769e-7,2.5742273376025744e-7,2.3154312598961883e-6
0.006423895539934235,2.3787849641703983e-7,4.972478260872215e-7,2.438048042454171e-7,2.315431094815102e-6
0.006318552254796998,2.3804673179547997e-7,4.630905261017992e-7,2.3016921526720609e-7,2.3154303718797446e-6
0.0050819605635064515,2.314847373091091e-7,6.033716098504678e-7,2.165134779413225e-7,2.3154296232819496e-6
0.004388483365551977,2.2548898299475478e-7,4.1862906273869354e-7,2.0283587789218696e-7,2.3154288479587422e-6
0.0040266247382189395,2.2099132342502488e-7,5.106511446743589e-7,1.8913238166701048e-7,2.315428060168623e-6
0.002404123178128729,2.2105073870357795e-7,1.724598040012916e-6,1.753994061436702e-7,2.3154274204787153e-6
0.002359053207254597,2.2088377953197078e-7,4.285975666255213e-7,1.6163152688668e-7,2.3154266670582176e-6
0.0023534958266886587,2.213048709453887e-7,5.400715305492989e-7,1.4782384119697168e-7,2.3154259760964843e-6
0.002282001050490039,2.185941526400828e-7,3.5804153745630037e-7,1.3396721873911904e-7,2.315425142669927e-6
0.0022749595461044442,2.1852790623677672e-7,4.0212527283121214e-7,1.2005048958111182e-7,2.3154244448664516e-6
0.0022358189382811863,2.1921798911636924e-7,3.5782202906142647e-7,1.0605995653320938e-7,2.315423544486641e-6
0.002230341317970526,2.1751356740841143e-7,3.7054535761449825e-7,9.197393282328583e-8,2.3154227583161996e-6
0.0020789145715879253,2.1654789098366112e-7,3.2298908216295756e-7,7.775967159592042e-8,2.3154219265835024e-6
0.002066845652345637,2.1657730434057558e-7,7.947034010518961e-7,6.33645566790194e-8,2.3154211493658334e-6
0.0020300055032345743,2.1706647623366915e-7,1.4224478051382624e-7,4.8693746875421294e-8,2.315420388966992e-6
0.00202232388455559,2.1557010644172636e-7,1.353533112407095e-7,3.3546457830231365e-8,2.3154197533655246e-6
0.0020168215473126408,2.1450986350329995e-7,1.0809761927553824e-7,1.734889372609534e-8,2.3154190108185045e-6
0.0020147445332423936,2.14152168135521e-7,1.2117520043452444e-7,4.288367911160817e-9,2.3154180452235e-6
