Oviedo,Queue,RD,Newton,BFGS
4.40982914294171e-6,4.40982914294171e-6,4.409828184275828e-6,4.410797436665539e-6,1.455139848084601e-8
4.408860700414432e-6,4.408860712561862e-6,4.40934354366317e-6,1.4551399286968716e-8,6.207306430232841e-11
4.407891940038288e-6,4.4078919394522735e-6,4.409020557420242e-6,2.448871346944799e-13,
4.406923036433725e-6,4.406923029138817e-6,4.408743425455559e-6,,
4.4059538497494815e-6,4.405953871797069e-6,4.408499862487146e-6,,
4.404984440949598e-6,4.404984468147111e-6,4.408277553546409e-6,,
4.404014936557274e-6,4.404014929046416e-6,4.408072815852616e-6,,
4.4030450677765e-6,4.403045048706238e-6,4.4078811082534325e-6,,
4.402075054224074e-6,4.402182822575808e-6,4.407700706796549e-6,,
4.4011047988402354e-6,4.401489583724467e-6,4.407529347609289e-6,,
4.400134273528026e-6,4.400918851738691e-6,4.407365759520347e-6,,
4.399163652629401e-6,4.4004342604797514e-6,4.407209090756669e-6,,
4.398192667729611e-6,4.400006669704191e-6,4.407058568317108e-6,,
4.397221536536502e-6,4.399613022761161e-6,4.406913393414502e-6,,
4.396250161135459e-6,4.39923500932244e-6,4.4067730205036465e-6,,
4.395278556055637e-6,4.398857222445602e-6,4.406636997530069e-6,,
4.394306811254787e-6,4.398465252631813e-6,4.406505172235379e-6,,
4.393334749127696e-6,4.398075778607398e-6,4.406376964343557e-6,,
4.392362539535131e-6,4.397699899285352e-6,4.406252208502278e-6,,
4.391390036867504e-6,4.3973419063339525e-6,4.406130550258618e-6,,
4.390417304342912e-6,4.397006946662331e-6,4.406011680441202e-6,,
4.389444430545137e-6,4.3966964938198e-6,4.405895476707126e-6,,
4.388471238488737e-6,4.396402432199976e-6,4.4057818025066994e-6,,
4.387497899383761e-6,4.396119918814744e-6,4.405670374492191e-6,,
4.38652430644956e-6,4.395840257000362e-6,4.405561409935082e-6,,
4.385550438097669e-6,4.395551414572908e-6,4.405454535042652e-6,,
4.384576472372993e-6,4.395260599149353e-6,4.405349606293784e-6,,
4.383602189677019e-6,4.394971835087139e-6,4.405246548835112e-6,,
4.382627758351287e-6,4.394687132377427e-6,4.405145245970031e-6,,
4.381653027282172e-6,4.394413307915898e-6,4.40504558962373e-6,,
4.380678061464626e-6,4.394154786360823e-6,4.40494750528317e-6,,
4.379702951750789e-6,4.393906829145198e-6,4.4048509333144616e-6,,
4.378727525020663e-6,4.393668418761763e-6,4.404755606931625e-6,,
4.377751948103206e-6,4.393433865279395e-6,4.404661722666517e-6,,
4.3767761133956815e-6,4.3931929654903604e-6,4.404569209275642e-6,,
4.3758000427321664e-6,4.392950089178161e-6,4.404477991718888e-6,,
4.37482387395949e-6,4.392706538844404e-6,4.4043880456590385e-6,,
4.37384734327821e-6,4.3924630483844755e-6,4.404299220085673e-6,,
4.3728707057791086e-6,4.39222562122e-6,4.404211505859514e-6,,
4.371893807938274e-6,4.391998856304163e-6,4.404124887153564e-6,,
4.3709166698420585e-6,4.391779688246381e-6,4.404039427010368e-6,,
4.3699393874043745e-6,4.3915686971934605e-6,4.403954981108891e-6,,
