----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:     12 | TTime: 0.00010 | LastNorm: 9.25122e-13 | Iterations/sec: 126144.48120 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00006 | LastNorm: 9.25122e-13 | Iterations/sec: 137518.16393 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00025 | LastNorm: 2.47741e-12 | Iterations/sec: 99203.02744 | Convergence: true |
Execution Info - Random | Iters:      7 | TTime: 0.00006 | LastNorm: 1.32643e-09 | Iterations/sec: 124936.71489 | Convergence: true |
Execution Info - Random | Iters:     21 | TTime: 0.00019 | LastNorm: 2.47741e-12 | Iterations/sec: 109280.87345 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00009 | LastNorm: 9.25122e-13 | Iterations/sec: 112447.82842 | Convergence: true |
Execution Info - Random | Iters:     21 | TTime: 0.00022 | LastNorm: 9.79429e-09 | Iterations/sec: 96368.03501 | Convergence: true |
Execution Info - Random | Iters:      9 | TTime: 0.00010 | LastNorm: 9.25122e-13 | Iterations/sec: 91846.07299 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00013 | LastNorm: 2.47741e-12 | Iterations/sec: 138273.75824 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00022 | LastNorm: 5.82126e-11 | Iterations/sec: 105430.59235 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00009 | LastNorm: 9.25122e-13 | Iterations/sec: 106184.91139 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00006 | LastNorm: 1.41938e-10 | Iterations/sec: 131586.00784 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00014 | LastNorm: 2.47741e-12 | Iterations/sec: 138884.23841 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00008 | LastNorm: 9.25122e-13 | Iterations/sec: 123361.88235 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     80 | TTime: 0.00076 | LastNorm: 1.83877e-08 | Iterations/sec: 119095.18712 | Convergence: true |
| 3 |Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 7.29725e-11 | Iterations/sec: 191958.99314 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.14512e-12 | Iterations/sec: 194180.74074 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.47741e-12 | Iterations/sec: 201649.23077 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.47741e-12 | Iterations/sec: 204102.38443 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.46343e-12 | Iterations/sec: 200205.44153 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.47741e-12 | Iterations/sec: 198312.24586 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00009 | LastNorm: 2.47741e-12 | Iterations/sec: 212369.82278 | Convergence: true |
Execution Info - Random | Iters:     29 | TTime: 0.00018 | LastNorm: 2.14512e-12 | Iterations/sec: 157558.05181 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00009 | LastNorm: 2.14512e-12 | Iterations/sec: 217885.92208 | Convergence: true |
Execution Info - Random | Iters:     37 | TTime: 0.00039 | LastNorm: 8.90878e-12 | Iterations/sec: 95325.09091 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.18567 | LastNorm: 5.21309e-07 | Iterations/sec: 5385.78507 | Convergence: false |
Execution Info - Random | Iters:     21 | TTime: 0.00012 | LastNorm: 2.47741e-12 | Iterations/sec: 168092.33588 | Convergence: true |
Execution Info - Random | Iters:     29 | TTime: 0.00021 | LastNorm: 1.26303e-10 | Iterations/sec: 141435.83256 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.30357e-12 | Iterations/sec: 194180.74074 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01143 | LastNorm: 7.19036e-06 | Iterations/sec: 87488.87174 | Convergence: false |
Execution Info - Random | Iters:     24 | TTime: 0.00014 | LastNorm: 7.43506e-10 | Iterations/sec: 173857.16062 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.82488e-09 | Iterations/sec: 200205.44153 | Convergence: true |
Execution Info - Random | Iters:     33 | TTime: 0.00024 | LastNorm: 2.47741e-12 | Iterations/sec: 138550.58258 | Convergence: true |
Execution Info - Random | Iters:     39 | TTime: 0.00040 | LastNorm: 2.47741e-12 | Iterations/sec: 98719.28546 | Convergence: true |
Execution Info - Random | Iters:     21 | TTime: 0.00011 | LastNorm: 2.30357e-12 | Iterations/sec: 199728.76190 | Convergence: true |
Execution Info - Random | Iters:     28 | TTime: 0.00018 | LastNorm: 2.98141e-10 | Iterations/sec: 158275.62264 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01138 | LastNorm: 9.86579e-06 | Iterations/sec: 87849.86595 | Convergence: false |
Execution Info - Random | Iters:     20 | TTime: 0.00011 | LastNorm: 2.47741e-12 | Iterations/sec: 188508.04494 | Convergence: true |
Execution Info - Random | Iters:     21 | TTime: 0.00010 | LastNorm: 2.30357e-12 | Iterations/sec: 212241.88916 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.47741e-12 | Iterations/sec: 200205.44153 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00009 | LastNorm: 2.47741e-12 | Iterations/sec: 227333.55014 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01085 | LastNorm: 3.01565e-06 | Iterations/sec: 92148.07654 | Convergence: false |
Execution Info - Random | Iters:     20 | TTime: 0.00009 | LastNorm: 7.04963e-12 | Iterations/sec: 220173.43832 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00010 | LastNorm: 2.47741e-12 | Iterations/sec: 199728.76190 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00009 | LastNorm: 2.46343e-12 | Iterations/sec: 212908.83249 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    153 | TTime: 0.00743 | LastNorm: 6.86574e-07 | Iterations/sec: 169352.20819 | Convergence: true |
| 4 |Execution Info - Random | Iters:     31 | TTime: 0.00027 | LastNorm: 2.47741e-12 | Iterations/sec: 116927.53957 | Convergence: true |
Execution Info - Random | Iters:     27 | TTime: 0.00019 | LastNorm: 2.14512e-12 | Iterations/sec: 140678.51925 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00973 | LastNorm: 1.91549e-07 | Iterations/sec: 102806.60817 | Convergence: false |
Execution Info - Random | Iters:     28 | TTime: 0.00025 | LastNorm: 2.30988e-10 | Iterations/sec: 112923.56923 | Convergence: true |
Execution Info - Random | Iters:     28 | TTime: 0.00021 | LastNorm: 2.47741e-12 | Iterations/sec: 134679.48624 | Convergence: true |
Execution Info - Random | Iters:     17 | TTime: 0.00008 | LastNorm: 3.53224e-12 | Iterations/sec: 218052.50153 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00015 | LastNorm: 2.31378e-11 | Iterations/sec: 177032.31169 | Convergence: true |
Execution Info - Random | Iters:     22 | TTime: 0.00012 | LastNorm: 8.96992e-11 | Iterations/sec: 183448.68390 | Convergence: true |
Execution Info - Random | Iters:     28 | TTime: 0.00020 | LastNorm: 2.47741e-12 | Iterations/sec: 142871.66910 | Convergence: true |
Execution Info - Random | Iters:     33 | TTime: 0.00025 | LastNorm: 7.48209e-11 | Iterations/sec: 130454.31857 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01149 | LastNorm: 1.06356e-05 | Iterations/sec: 87024.17163 | Convergence: false |
Execution Info - Random | Iters:     32 | TTime: 0.00026 | LastNorm: 9.14534e-09 | Iterations/sec: 125437.12897 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00012 | LastNorm: 1.74939e-10 | Iterations/sec: 185517.29231 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00017 | LastNorm: 5.42896e-11 | Iterations/sec: 147895.06347 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00018 | LastNorm: 4.09626e-10 | Iterations/sec: 141994.66667 | Convergence: true |
Execution Info - Random | Iters:     31 | TTime: 0.00023 | LastNorm: 1.44919e-11 | Iterations/sec: 133631.47379 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00017 | LastNorm: 2.46343e-12 | Iterations/sec: 150657.47126 | Convergence: true |
Execution Info - Random | Iters:     34 | TTime: 0.00026 | LastNorm: 2.47741e-12 | Iterations/sec: 130711.58203 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01053 | LastNorm: 7.57521e-07 | Iterations/sec: 94949.60837 | Convergence: false |
Execution Info - Random | Iters:     17 | TTime: 0.00016 | LastNorm: 2.47741e-12 | Iterations/sec: 105012.02946 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01064 | LastNorm: 3.22275e-06 | Iterations/sec: 93947.90010 | Convergence: false |
Execution Info - Random | Iters:     25 | TTime: 0.00017 | LastNorm: 2.47741e-12 | Iterations/sec: 148945.45455 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00016 | LastNorm: 1.79098e-10 | Iterations/sec: 153525.03660 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00012 | LastNorm: 3.15410e-10 | Iterations/sec: 193324.63327 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00011 | LastNorm: 2.14512e-12 | Iterations/sec: 212955.83223 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00018 | LastNorm: 2.46343e-12 | Iterations/sec: 145986.48461 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00907 | LastNorm: 5.49036e-08 | Iterations/sec: 110277.75149 | Convergence: false |
Execution Info - Random | Iters:     28 | TTime: 0.00022 | LastNorm: 2.14512e-12 | Iterations/sec: 125470.63248 | Convergence: true |
Execution Info - Random | Iters:     34 | TTime: 0.00030 | LastNorm: 2.47741e-12 | Iterations/sec: 111498.30805 | Convergence: true |
Execution Info - Random | Iters:     33 | TTime: 0.00031 | LastNorm: 2.14512e-12 | Iterations/sec: 107462.75776 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    189 | TTime: 0.00188 | LastNorm: 4.95771e-07 | Iterations/sec: 138870.01621 | Convergence: true |
| 5 |Execution Info - Random | Iters:     29 | TTime: 0.00015 | LastNorm: 2.46343e-12 | Iterations/sec: 194615.70560 | Convergence: true |
Execution Info - Random | Iters:     42 | TTime: 0.00034 | LastNorm: 2.47741e-12 | Iterations/sec: 122164.19417 | Convergence: true |
Execution Info - Random | Iters:     43 | TTime: 0.00043 | LastNorm: 9.77055e-12 | Iterations/sec: 98878.87719 | Convergence: true |
Execution Info - Random | Iters:     31 | TTime: 0.00015 | LastNorm: 2.14512e-12 | Iterations/sec: 202844.65523 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01094 | LastNorm: 2.11957e-06 | Iterations/sec: 91448.90439 | Convergence: false |
Execution Info - Random | Iters:     34 | TTime: 0.00021 | LastNorm: 2.14512e-12 | Iterations/sec: 164293.01382 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00011 | LastNorm: 9.38686e-10 | Iterations/sec: 214852.98886 | Convergence: true |
Execution Info - Random | Iters:     47 | TTime: 0.00047 | LastNorm: 2.47741e-12 | Iterations/sec: 98961.99197 | Convergence: true |
Execution Info - Random | Iters:     38 | TTime: 0.00027 | LastNorm: 1.08548e-11 | Iterations/sec: 138715.01480 | Convergence: true |
Execution Info - Random | Iters:     33 | TTime: 0.00020 | LastNorm: 2.14512e-12 | Iterations/sec: 166761.48434 | Convergence: true |
Execution Info - Random | Iters:     35 | TTime: 0.00021 | LastNorm: 1.00283e-09 | Iterations/sec: 162930.78801 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00979 | LastNorm: 3.52114e-07 | Iterations/sec: 102093.42064 | Convergence: false |
Execution Info - Random | Iters:     46 | TTime: 0.00043 | LastNorm: 2.47741e-12 | Iterations/sec: 107726.40089 | Convergence: true |
Execution Info - Random | Iters:     43 | TTime: 0.00035 | LastNorm: 8.32532e-10 | Iterations/sec: 121779.25186 | Convergence: true |
Execution Info - Random | Iters:     39 | TTime: 0.00028 | LastNorm: 2.47741e-12 | Iterations/sec: 139690.73954 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00013 | LastNorm: 2.62159e-10 | Iterations/sec: 196844.59206 | Convergence: true |
Execution Info - Random | Iters:     34 | TTime: 0.00021 | LastNorm: 9.27062e-12 | Iterations/sec: 159693.54535 | Convergence: true |
Execution Info - Random | Iters:     39 | TTime: 0.00029 | LastNorm: 4.20377e-10 | Iterations/sec: 135412.13245 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00011 | LastNorm: 6.44737e-11 | Iterations/sec: 201817.97490 | Convergence: true |
Execution Info - Random | Iters:     35 | TTime: 0.00021 | LastNorm: 2.14512e-12 | Iterations/sec: 165876.42938 | Convergence: true |
Execution Info - Random | Iters:     35 | TTime: 0.00022 | LastNorm: 2.47741e-12 | Iterations/sec: 157680.60150 | Convergence: true |
Execution Info - Random | Iters:     39 | TTime: 0.00031 | LastNorm: 2.47741e-12 | Iterations/sec: 125732.40277 | Convergence: true |
Execution Info - Random | Iters:     23 | TTime: 0.00011 | LastNorm: 5.27142e-12 | Iterations/sec: 212955.83223 | Convergence: true |
Execution Info - Random | Iters:     37 | TTime: 0.00031 | LastNorm: 1.70449e-10 | Iterations/sec: 118194.40061 | Convergence: true |
Execution Info - Random | Iters:     43 | TTime: 0.00034 | LastNorm: 2.47741e-12 | Iterations/sec: 124640.68556 | Convergence: true |
Execution Info - Random | Iters:     31 | TTime: 0.00021 | LastNorm: 2.10192e-10 | Iterations/sec: 148259.32041 | Convergence: true |
Execution Info - Random | Iters:     63 | TTime: 0.00088 | LastNorm: 2.14512e-12 | Iterations/sec: 71902.35429 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00943 | LastNorm: 5.49363e-08 | Iterations/sec: 105997.06849 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00957 | LastNorm: 7.20810e-08 | Iterations/sec: 104471.05709 | Convergence: false |
Execution Info - Random | Iters:     33 | TTime: 0.00024 | LastNorm: 2.47741e-12 | Iterations/sec: 140377.31440 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    165 | TTime: 0.00156 | LastNorm: 8.67557e-08 | Iterations/sec: 143253.77143 | Convergence: true |
| 6 |Execution Info - Random | Iters:     19 | TTime: 0.00014 | LastNorm: 2.47741e-12 | Iterations/sec: 139810.13333 | Convergence: true |
Execution Info - Random | Iters:     38 | TTime: 0.00047 | LastNorm: 2.04342e-10 | Iterations/sec: 80011.82329 | Convergence: true |
Execution Info - Random | Iters:     21 | TTime: 0.00015 | LastNorm: 2.30357e-12 | Iterations/sec: 137196.85981 | Convergence: true |
Execution Info - Random | Iters:    120 | TTime: 0.00093 | LastNorm: 2.30357e-12 | Iterations/sec: 129720.74227 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01033 | LastNorm: 3.75534e-07 | Iterations/sec: 96814.71736 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.01044 | LastNorm: 4.14903e-07 | Iterations/sec: 95812.86550 | Convergence: false |
Execution Info - Random | Iters:     21 | TTime: 0.00014 | LastNorm: 2.47741e-12 | Iterations/sec: 148034.25882 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00007 | LastNorm: 9.25122e-13 | Iterations/sec: 111107.39073 | Convergence: true |
Execution Info - Random | Iters:     22 | TTime: 0.00017 | LastNorm: 2.14512e-12 | Iterations/sec: 126403.68219 | Convergence: true |
Execution Info - Random | Iters:      8 | TTime: 0.00008 | LastNorm: 9.25122e-13 | Iterations/sec: 105186.30721 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00054 | LastNorm: 2.01524e-11 | Iterations/sec: 75258.84639 | Convergence: true |
Execution Info - Random | Iters:     29 | TTime: 0.00029 | LastNorm: 2.46343e-12 | Iterations/sec: 100691.07285 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00022 | LastNorm: 6.16781e-10 | Iterations/sec: 119705.71240 | Convergence: true |
Execution Info - Random | Iters:     36 | TTime: 0.00040 | LastNorm: 2.14512e-12 | Iterations/sec: 90038.72630 | Convergence: true |
Execution Info - Random | Iters:     29 | TTime: 0.00031 | LastNorm: 9.76976e-09 | Iterations/sec: 93854.02469 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01028 | LastNorm: 4.90439e-07 | Iterations/sec: 97304.34984 | Convergence: false |
Execution Info - Random | Iters:     25 | TTime: 0.00021 | LastNorm: 3.32124e-11 | Iterations/sec: 121362.96296 | Convergence: true |
Execution Info - Random | Iters:     10 | TTime: 0.00007 | LastNorm: 9.25122e-13 | Iterations/sec: 151418.91697 | Convergence: true |
Execution Info - Random | Iters:     20 | TTime: 0.00017 | LastNorm: 1.08548e-11 | Iterations/sec: 116832.98050 | Convergence: true |
Execution Info - Random | Iters:     28 | TTime: 0.00026 | LastNorm: 1.62168e-11 | Iterations/sec: 109757.48785 | Convergence: true |
Execution Info - Random | Iters:     27 | TTime: 0.00027 | LastNorm: 1.00380e-10 | Iterations/sec: 100395.57447 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00028 | LastNorm: 2.47741e-12 | Iterations/sec: 92495.25360 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00014 | LastNorm: 5.21416e-10 | Iterations/sec: 132451.70526 | Convergence: true |
Execution Info - Random | Iters:     22 | TTime: 0.00019 | LastNorm: 2.47741e-12 | Iterations/sec: 114484.72457 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00019 | LastNorm: 2.47741e-12 | Iterations/sec: 126302.75533 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01039 | LastNorm: 1.71619e-07 | Iterations/sec: 96245.99004 | Convergence: false |
Execution Info - Random | Iters:     25 | TTime: 0.00020 | LastNorm: 2.47741e-12 | Iterations/sec: 122497.19626 | Convergence: true |
Execution Info - Random | Iters:     36 | TTime: 0.00046 | LastNorm: 2.47741e-12 | Iterations/sec: 78602.26132 | Convergence: true |
Execution Info - Random | Iters:     26 | TTime: 0.00028 | LastNorm: 2.46343e-12 | Iterations/sec: 92889.18569 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00011 | LastNorm: 3.14744e-10 | Iterations/sec: 131620.41841 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    157 | TTime: 0.00161 | LastNorm: 4.88046e-08 | Iterations/sec: 111143.63087 | Convergence: true |
| 7 |Execution Info - Random | Iters:     25 | TTime: 0.00026 | LastNorm: 2.47741e-12 | Iterations/sec: 96910.90573 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01143 | LastNorm: 3.37630e-06 | Iterations/sec: 87505.29917 | Convergence: false |
Execution Info - Random | Iters:     20 | TTime: 0.00016 | LastNorm: 1.76285e-10 | Iterations/sec: 127486.44377 | Convergence: true |
Execution Info - Random | Iters:     25 | TTime: 0.00021 | LastNorm: 1.58559e-09 | Iterations/sec: 121927.44186 | Convergence: true |
Execution Info - Random | Iters:     18 | TTime: 0.00012 | LastNorm: 2.00745e-10 | Iterations/sec: 155025.60986 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.01074 | LastNorm: 1.33311e-06 | Iterations/sec: 93119.84370 | Convergence: false |
Execution Info - Random | Iters:     17 | TTime: 0.00011 | LastNorm: 3.11356e-10 | Iterations/sec: 150428.62447 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00024 | LastNorm: 2.08739e-10 | Iterations/sec: 101680.09697 | Convergence: true |
Execution Info - Random | Iters:     30 | TTime: 0.00031 | LastNorm: 4.09070e-10 | Iterations/sec: 98074.13874 | Convergence: true |
Execution Info - Random | Iters:     27 | TTime: 0.00027 | LastNorm: 2.46343e-12 | Iterations/sec: 99251.71604 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00984 | LastNorm: 6.39242e-08 | Iterations/sec: 101625.89649 | Convergence: false |
Execution Info - Random | Iters:     23 | TTime: 0.00019 | LastNorm: 3.33144e-11 | Iterations/sec: 122267.41698 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00010 | LastNorm: 2.47741e-12 | Iterations/sec: 158275.62264 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00021 | LastNorm: 2.30357e-12 | Iterations/sec: 115971.53917 | Convergence: true |
