Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
32,0.6687321662902832,1.5024209681351962e-9,47.851743363141054,true
28,0.042062997817993164,7.453877699876574e-10,665.6681989513958,true
32,0.05230402946472168,1.5024216071288755e-9,611.8075476686465,true
30,0.045855045318603516,4.612063163383923e-9,654.2355326782093,true
34,0.04817700386047363,5.800031533219482e-9,705.7308939025778,true
29,0.040532827377319336,1.8634631312216958e-10,715.4694571400001,true
25,0.03559994697570801,6.522134604993016e-10,702.2482369723474,true
32,0.045925140380859375,5.066295528053902e-10,696.786111803306,true
35,0.051054954528808594,4.2510389148414743e-10,685.5358176893621,true
35,0.0501248836517334,1.5228013375282265e-9,698.2559848553313,true
37,0.05274701118469238,1.4092466185300706e-9,701.4615457631409,true
34,0.049137115478515625,1.1384537091320488e-9,691.9413089045881,true
34,0.048583984375,3.0805316362976415e-9,699.8190954773869,true
33,0.04767894744873047,9.53857102107063e-9,692.1293729372937,true
45,0.06505799293518066,6.311245790475008e-9,691.690566673874,true
36,0.05179595947265625,3.319324703843538e-10,695.0349094122846,true
36,0.05174612998962402,1.942099160444728e-9,695.704200627537,true
36,0.05225205421447754,7.046246268139792e-10,688.9681284535113,true
36,0.051484107971191406,8.2953101973521e-9,699.2449013614893,true
37,0.05333399772644043,4.344192679249325e-9,693.7413578066956,true
36,0.0518040657043457,1.6916738400316177e-9,694.926151268858,true
37,0.05385899543762207,5.240993621930296e-9,686.9790217838788,true
37,0.0536801815032959,1.897149936107019e-15,689.2674160896465,true
36,0.05164313316345215,5.572922814703719e-9,697.0917098708721,true
35,0.05087399482727051,5.182753530961128e-10,687.9742807466457,true
35,0.050389766693115234,7.704249088796875e-9,694.5854743316773,true
36,0.052288055419921875,1.950838279230969e-9,688.4937623112278,true
37,0.053376197814941406,1.4558647398913305e-10,693.1928746270257,true
37,0.05347084999084473,1.6887680555732348e-9,691.9658095267821,true
38,0.05483198165893555,7.774121946416308e-9,693.0262020505953,true
