Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
47.53333333333333,0.005974713961283366,8.336821098091531e-10,267177.03686120285,1.0
8.0,3.246466318766276e-5,3.681773603971743e-10,254823.83185688683,1.0
14.0,4.842281341552734e-5,3.5448572287578707e-10,291534.1767403388,1.0
9.0,3.452301025390625e-5,4.589804533288093e-13,265990.3115639018,1.0
68.73333333333333,0.00023525555928548177,1.0769597560568612e-9,288801.367396624,1.0
17.0,6.003379821777344e-5,1.108143105654203e-9,285135.4531518713,1.0
10.0,3.5429000854492186e-5,2.1509206718255343e-12,284900.2434755113,1.0
9.0,3.48965326944987e-5,7.484216262924354e-9,261489.6337059812,1.0
10.0,3.672440846761068e-5,8.99259170057088e-15,276167.0369480655,1.0
9.0,3.196398417154948e-5,6.275517374476863e-13,285001.12973528926,1.0
9.0,3.333886464436849e-5,6.344923002467297e-10,275604.8378102484,1.0
9.0,3.5031636555989584e-5,5.101852979440482e-15,258847.8867139961,1.0
10.0,3.8115183512369793e-5,4.782987168225457e-14,264786.2578498314,1.0
9.0,3.163814544677734e-5,5.214091746162338e-11,287383.58702747466,1.0
9.0,3.198782602945963e-5,1.3999813483004329e-14,287224.0119872449,1.0
8.0,3.017584482828776e-5,1.645808245315178e-14,269338.4175715107,1.0
15.0,5.3429603576660155e-5,2.6288915236042822e-14,282870.857618397,1.0
38.833333333333336,0.00013274351755777994,5.111804293698207e-10,291768.39620357257,1.0
10.0,3.7050247192382814e-5,1.4165763345754345e-13,273711.0031953988,1.0
9.0,3.3585230509440106e-5,2.5850787889882226e-10,270261.01991412713,1.0
10.0,3.712972005208333e-5,1.5943290560751513e-15,272817.6604074921,1.0
10.0,3.546078999837239e-5,6.377316224300604e-16,286892.6640381463,1.0
10.0,3.5579999287923174e-5,3.502569590834905e-14,284235.6275795366,1.0
10.0,3.629525502522786e-5,4.151978356603913e-14,278493.1278847105,1.0
11.0,4.035631815592448e-5,8.71061847146799e-15,275982.81477551,1.0
10.0,3.619988759358724e-5,5.429959962425193e-13,279086.7911298338,1.0
11.0,4.00702158610026e-5,1.2653808781772873e-13,279406.4265493703,1.0
11.0,4.016558329264323e-5,2.4826109959086855e-14,276962.8432464399,1.0
11.0,4.118283589680989e-5,4.7222040813337395e-9,270169.12560946296,1.0
10.0,3.701845804850261e-5,1.6609844716404563e-13,273400.7878396883,1.0
