Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
12,8.797645568847656e-5,4.096217455445686e-9,136400.13008130083,true
179,0.0001690387725830078,9.545895383562685e-9,1.0589286544428773e6,true
44,7.009506225585938e-5,7.824259453464913e-9,627718.9659863946,true
19,6.413459777832031e-5,5.639485314874322e-9,296251.9553903346,true
30,8.106231689453125e-5,4.9754853403749826e-9,370085.64705882355,true
22,0.00011515617370605469,7.054776071924228e-9,191044.90269151138,true
12,4.506111145019531e-5,7.0737087494756e-9,266305.01587301586,true
15,6.198883056640625e-5,2.8497904739704435e-9,241979.07692307694,true
407,0.00033402442932128906,9.743074172989815e-9,1.2184737530335474e6,true
194,0.001352071762084961,0.0,143483.5083759478,true
29,7.104873657226562e-5,4.979557760654669e-9,408170.5234899329,true
16,7.486343383789062e-5,1.4428762096014492e-9,213722.49681528663,true
117,0.00011396408081054688,9.63398691534325e-9,1.0266392635983264e6,true
138,0.00012683868408203125,9.570238453838452e-9,1.08799615037594e6,true
18,6.008148193359375e-5,2.3046952934841294e-9,299593.14285714284,true
368,0.00030994415283203125,9.91140142896668e-9,1.1873106707692307e6,true
15,7.891654968261719e-5,5.710903078434275e-9,190074.19939577038,true
13,5.221366882324219e-5,4.8529369711628645e-9,248976.94977168948,true
12,4.410743713378906e-5,2.621433441104601e-9,272062.9621621622,true
44,0.00014901161193847656,9.421601308991627e-9,295279.0016,true
20,8.106231689453125e-5,5.287780633417645e-9,246723.76470588235,true
75,0.00023889541625976562,9.525356369762335e-9,313944.9101796407,true
35,0.0001659393310546875,5.556593434714249e-9,210920.45977011495,true
15,8.916854858398438e-5,1.0966351727854559e-9,168220.7486631016,true
103,0.0003838539123535156,9.842950974987228e-9,268331.249689441,true
33,0.00012803077697753906,5.5619373087468265e-9,257750.5251396648,true
13,7.510185241699219e-5,1.0440801311654753e-9,173098.2603174603,true
365,0.0018548965454101562,9.799564710536336e-9,196776.47300771208,true
40,0.0001468658447265625,6.318651340528609e-9,272357.4025974026,true
12,5.3882598876953125e-5,2.273058466453946e-9,222706.40707964601,true
