Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
8,0.41417884826660156,1.952848941893866e-14,19.315327263768197,true
90,0.0007731914520263672,0.0,116400.66604995374,true
1000,0.20004701614379883,0.0017708288188509071,4998.824872654811,false
10,0.000286102294921875,1.791922760641022e-21,34952.53333333333,true
11,0.0002770423889160156,0.0,39705.11531841652,true
8,0.0002639293670654297,6.409062663700812e-22,30311.140018066846,true
19,0.00029397010803222656,0.0,64632.42173560422,true
14,0.00028705596923828125,0.0,48770.976744186046,true
133,0.00067901611328125,0.0,195871.64044943822,true
74,0.00047016143798828125,2.59065737293491e-12,157392.74645030426,true
76,0.00047516822814941406,0.0,159943.3537380833,true
1000,0.20450901985168457,0.002764305480851976,4889.759878196212,false
114,0.0006759166717529297,0.0,168659.8433862434,true
1000,0.18793511390686035,632631.035534739,5320.985414655373,false
114,0.0006229877471923828,0.0,182989.15269804822,true
37,0.0003650188446044922,0.0,101364.62965382103,true
1000,0.19045400619506836,395893.90984975937,5250.611525471257,false
1000,0.18534183502197266,1038.8158794393019,5395.435951529496,false
55,0.0004420280456542969,0.0,124426.49406688241,true
1000,0.20089197158813477,15597.790454934908,4977.799720389935,false
37,0.0003628730773925781,4.301977416434447e-10,101964.02628120893,true
1000,0.00315093994140625,0.0064501432622755895,317365.61743341404,false
1000,0.1902298927307129,3.5039745351575606e-5,5256.797371039828,false
31,0.0003559589385986328,7.250773552781712e-11,87088.69658405894,true
36,0.00036406517028808594,3.177067027515349e-11,98883.39489194499,true
35,0.00036597251892089844,2.4369565409195255e-9,95635.59609120521,true
86,0.0005619525909423828,0.0,153037.820958846,true
37,0.0003762245178222656,6.926274336804972e-9,98345.53105196451,true
115,0.0006480216979980469,0.0,177463.19352465047,true
34,0.00035309791564941406,1.2895154996735061e-9,96290.57123565159,true
