Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
29,0.3975350856781006,1.2139430350146269e-11,72.9495358894747,true
29,0.00026607513427734375,1.7178910021089003e-9,108991.77060931899,true
51,0.0002818107604980469,3.971673753378205e-11,180972.5076142132,true
31,0.05779600143432617,1.3581526657693232e-14,536.3692856023167,true
6,5.507469177246094e-5,1.8980379823083727e-11,108942.96103896105,true
9,6.198883056640625e-5,9.42055475210265e-16,145187.44615384616,true
9,7.486343383789062e-5,1.0674055475350934e-11,120218.90445859873,true
8,6.198883056640625e-5,1.4197621665605281e-11,129055.5076923077,true
10,0.0005469322204589844,2.008859519297265e-14,18283.801220575413,true
8,6.103515625e-5,2.6228764880346327e-9,131072.0,true
8,4.982948303222656e-5,1.0690724969426192e-11,160547.52153110047,true
8,5.507469177246094e-5,4.058976094026185e-11,145257.28138528139,true
9,6.103515625e-5,1.1808473215576923e-13,147456.0,true
11,0.000186920166015625,5.150286199625854e-15,58848.65306122449,true
10,0.0005228519439697266,1.0235750533041806e-15,19125.873233014136,true
11,6.794929504394531e-5,6.661338147750939e-16,161885.41754385966,true
9,6.198883056640625e-5,1.1193385580149066e-10,145187.44615384616,true
7,5.0067901611328125e-5,7.923495899353277e-13,139810.13333333333,true
9,6.580352783203125e-5,7.1989770143239895e-9,136770.78260869565,true
10,7.510185241699219e-5,3.148103261273571e-10,133152.50793650793,true
8,5.793571472167969e-5,3.219430844935857e-13,138084.08230452676,true
9,0.00023794174194335938,1.2773256801734088e-10,37824.38476953908,true
9,6.008148193359375e-5,1.382336221232234e-11,149796.57142857142,true
9,5.888938903808594e-5,2.5526883492227564e-9,152828.8906882591,true
7,4.696846008300781e-5,3.3062927470298494e-9,149036.18274111676,true
12,0.00026988983154296875,7.622075332620762e-13,44462.586572438166,true
10,6.794929504394531e-5,9.42055475210265e-16,147168.56140350876,true
11,8.106231689453125e-5,1.4732495752702727e-10,135698.0705882353,true
9,6.079673767089844e-5,2.721845310274842e-12,148034.2588235294,true
9,0.00055694580078125,1.7297143327629028e-9,16159.561643835616,true
