Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
1000,0.0026400089263916016,0.19447450515144615,378786.59803124715,false
1000,0.0025970935821533203,0.1706399543935382,385045.8092352887,false
1000,0.002869844436645508,0.5785817821733089,348450.9429259782,false
1000,0.002892017364501953,0.024665988858485647,345779.38994229183,false
1000,0.002913951873779297,0.3831753396175065,343176.56684666994,false
1000,0.002771139144897461,0.13085249891746398,360862.4279445926,false
1000,0.0026979446411132812,0.3203646314280407,370652.52739483916,false
1000,0.0026388168334960938,0.13818729569766677,378957.71593783883,false
1000,0.002936124801635742,0.41093778957375643,340584.9776695087,false
1000,0.0031540393829345703,1.3891817182052344,317053.7455589992,false
1000,0.0030269622802734375,0.5275063543524416,330364.20919974794,false
1000,0.003086090087890625,1.3378129723075456,324034.61063040793,false
1000,0.00339508056640625,0.7763409975780446,294543.8202247191,false
1000,0.0027420520782470703,0.018788389850925992,364690.3747500217,false
1000,0.002977132797241211,1.0522465201560043,335893.6493953712,false
1000,0.00323486328125,1.511871260630556,309132.07547169813,false
1000,0.002928018569946289,0.41382258430991076,341527.8886084195,false
1000,0.002869129180908203,0.2461475847854368,348537.8095396377,false
1000,0.0031719207763671875,1.6113449706095107,315266.38604930846,false
1000,0.0032868385314941406,1.1052843359243179,304243.7255186421,false
1000,0.0033240318298339844,1.067437634454915,300839.47783675225,false
1000,0.00344085693359375,0.7941760310546556,290625.2771618625,false
1000,0.003136873245239258,0.963312916423865,318788.7816371513,false
1000,0.0032529830932617188,2.3165725847064356,307410.1436528877,false
1000,0.00337982177734375,3.3771468997147744,295873.5891647856,false
1000,0.003323078155517578,0.9754499804549024,300925.81432056247,false
1000,0.0033388137817382812,1.9877984890824374,299507.56926592404,false
1000,0.003520965576171875,1.1796696434369909,284013.0010834236,false
1000,0.003340005874633789,1.405589633203892,299400.6709972161,false
1000,0.003223896026611328,0.7445296245595074,310183.7006360006,false
