Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
6.033333333333333,0.004822087287902832,7.366795362697545e-12,238704.61882138127,1.0
6.0,2.07821528116862e-5,1.1526252001851383e-11,320849.8769582426,1.0
6.0,1.7460187276204427e-5,1.360253853148368e-9,344885.5334461274,1.0
6.0,1.7905235290527342e-5,1.6383839140165366e-14,337363.19277998497,1.0
6.0,1.8294652303059896e-5,1.3084816248064315e-10,332064.39953404275,1.0
6.133333333333334,1.8676122029622395e-5,3.763327341311377e-10,331245.0780597304,1.0
6.066666666666666,1.8628438313802085e-5,2.920845214756663e-13,326536.34813121596,1.0
6.0,1.8095970153808595e-5,1.6890870829147508e-12,332864.05643261573,1.0
6.133333333333334,1.8358230590820312e-5,3.815116062379417e-10,334770.34842308174,1.0
39.53333333333333,0.00011973381042480468,0.03332307455863128,329376.94498541136,0.9666666666666667
8.0,2.4843215942382813e-5,3.636407168319252e-10,327062.5646466937,1.0
6.1,1.9288063049316408e-5,3.8078514386851734e-10,324896.5024974633,1.0
6.166666666666667,1.850128173828125e-5,1.8072949586507004e-10,334755.9959413774,1.0
6.166666666666667,1.8390019734700522e-5,1.6457818259738727e-11,336022.66465144756,1.0
6.533333333333333,1.9621849060058593e-5,1.7771736785530687e-10,333919.9806762177,1.0
6.433333333333334,1.930395762125651e-5,6.801745090116157e-10,334511.1694072347,1.0
6.3,1.9971529642740885e-5,2.7594812065075696e-10,328927.1808228043,1.0
6.333333333333333,2.1886825561523437e-5,2.667690770658799e-10,315313.0790960032,1.0
6.1,1.8167495727539063e-5,1.4688423407651528e-10,336709.7905927832,1.0
6.166666666666667,1.8302599589029948e-5,6.420399158939452e-10,337590.5593124541,1.0
6.066666666666666,1.761913299560547e-5,1.89543492981265e-10,345107.99014796305,1.0
6.0,1.7182032267252603e-5,1.28822544005796e-13,349696.997382855,1.0
6.0,1.9462903340657554e-5,5.745780868981736e-13,311349.46674745105,1.0
6.066666666666666,2.1163622538248698e-5,2.558722601080735e-10,289501.72431985027,1.0
6.0,1.8644332885742188e-5,2.9718185517390715e-13,324805.5480121688,1.0
6.0,1.731713612874349e-5,8.538211863906389e-14,347262.58099211194,1.0
6.0,1.7301241556803385e-5,1.5489191123222248e-12,347372.4168836443,1.0
6.033333333333333,1.7865498860677084e-5,2.6139847141649433e-10,339521.2266872843,1.0
967.7333333333333,0.009267663955688477,0.9671048875843749,324858.9217806843,0.03333333333333333
904.0,0.0032140096028645832,12.851012721949981,314592.8484346214,0.1
