Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.07468008995056152,4.594737790177368e6,1.0
0.0,1000.0,0.23686504364013672,0.003543594957258072,1.0
0.0,1000.0,0.21820807456970215,0.030623797265329083,1.0
0.0,1000.0,0.23283595244089764,0.1150596184766308,30.0
