----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:   1000 | TTime: 0.00378 | LastNorm: 1.01178e-04 | Iterations/sec: 264407.99344 | Convergence: false |
Execution Info - Random | Iters:    174 | TTime: 0.00064 | LastNorm: 6.31593e-09 | Iterations/sec: 269799.96155 | Convergence: true |
Execution Info - Random | Iters:    145 | TTime: 0.00054 | LastNorm: 5.86047e-09 | Iterations/sec: 268036.17453 | Convergence: true |
Execution Info - Random | Iters:    148 | TTime: 0.00057 | LastNorm: 6.52572e-09 | Iterations/sec: 259730.95900 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00371 | LastNorm: 3.74662e-05 | Iterations/sec: 269764.85722 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00378 | LastNorm: 1.68508e-04 | Iterations/sec: 264341.33737 | Convergence: false |
Execution Info - Random | Iters:    226 | TTime: 0.00082 | LastNorm: 9.79307e-09 | Iterations/sec: 276278.84115 | Convergence: true |
Execution Info - Random | Iters:     61 | TTime: 0.00024 | LastNorm: 6.84721e-09 | Iterations/sec: 258698.22447 | Convergence: true |
Execution Info - Random | Iters:    103 | TTime: 0.00037 | LastNorm: 8.11986e-09 | Iterations/sec: 274817.62850 | Convergence: true |
Execution Info - Random | Iters:    127 | TTime: 0.00047 | LastNorm: 5.48462e-09 | Iterations/sec: 273027.47719 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00361 | LastNorm: 4.83010e-05 | Iterations/sec: 277236.03675 | Convergence: false |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 5.15207e-09 | Iterations/sec: 222214.78146 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00006 | LastNorm: 4.21171e-09 | Iterations/sec: 245760.00000 | Convergence: true |
Execution Info - Random | Iters:     15 | TTime: 0.00006 | LastNorm: 5.45696e-09 | Iterations/sec: 253687.74194 | Convergence: true |
Execution Info - Random | Iters:     90 | TTime: 0.00036 | LastNorm: 6.58681e-09 | Iterations/sec: 251994.23231 | Convergence: true |
Execution Info - Random Mean (29 repetitions) | Iters:    363 | TTime: 0.00136 | LastNorm: 3.33512e-05 | Iterations/sec: 255700.11156 | Convergence: true |
| 3 |Execution Info - Random | Iters:   1000 | TTime: 0.00374 | LastNorm: 8.36901e-05 | Iterations/sec: 267170.13823 | Convergence: false |
Execution Info - Random | Iters:    224 | TTime: 0.00082 | LastNorm: 8.65099e-09 | Iterations/sec: 272168.04635 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00380 | LastNorm: 1.73369e-04 | Iterations/sec: 263428.21254 | Convergence: false |
Execution Info - Random | Iters:     29 | TTime: 0.00012 | LastNorm: 7.50760e-09 | Iterations/sec: 239910.87968 | Convergence: true |
Execution Info - Random | Iters:     37 | TTime: 0.00016 | LastNorm: 9.14076e-09 | Iterations/sec: 231280.54844 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00419 | LastNorm: 1.96124e-04 | Iterations/sec: 238828.37946 | Convergence: false |
Execution Info - Random | Iters:     44 | TTime: 0.00020 | LastNorm: 9.10783e-09 | Iterations/sec: 223425.39467 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.18027 | LastNorm: 1.41924e-04 | Iterations/sec: 5547.08198 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00364 | LastNorm: 1.24747e-04 | Iterations/sec: 274658.11014 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00380 | LastNorm: 2.17265e-04 | Iterations/sec: 263444.75850 | Convergence: false |
Execution Info - Random | Iters:     71 | TTime: 0.00028 | LastNorm: 6.96329e-09 | Iterations/sec: 255399.30017 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00350 | LastNorm: 2.59266e-04 | Iterations/sec: 285637.70090 | Convergence: false |
Execution Info - Random | Iters:     32 | TTime: 0.00013 | LastNorm: 4.92130e-09 | Iterations/sec: 254200.24242 | Convergence: true |
Execution Info - Random | Iters:     32 | TTime: 0.00014 | LastNorm: 9.20587e-09 | Iterations/sec: 230219.08748 | Convergence: true |
Execution Info - Random | Iters:     37 | TTime: 0.00014 | LastNorm: 8.60893e-09 | Iterations/sec: 256935.84106 | Convergence: true |
Execution Info - Random | Iters:     29 | TTime: 0.00012 | LastNorm: 6.40242e-09 | Iterations/sec: 248234.31837 | Convergence: true |
Execution Info - Random | Iters:     50 | TTime: 0.00019 | LastNorm: 4.44492e-09 | Iterations/sec: 267493.87755 | Convergence: true |
Execution Info - Random | Iters:     29 | TTime: 0.00012 | LastNorm: 6.57465e-09 | Iterations/sec: 251831.91718 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00358 | LastNorm: 1.52875e-04 | Iterations/sec: 279099.28134 | Convergence: false |
Execution Info - Random | Iters:     29 | TTime: 0.00015 | LastNorm: 6.63755e-09 | Iterations/sec: 195869.26892 | Convergence: true |
Random - Floating point overflow occurred, ending process.
Execution Info - Random | Iters:   1000 | TTime: 0.00008 | LastNorm: Inf | Iterations/sec: 12985461.30031 | Convergence: false |
Execution Info - Random | Iters:     77 | TTime: 0.00030 | LastNorm: 6.03562e-09 | Iterations/sec: 259198.56180 | Convergence: true |
Execution Info - Random | Iters:     30 | TTime: 0.00011 | LastNorm: 6.24106e-09 | Iterations/sec: 267721.53191 | Convergence: true |
Execution Info - Random | Iters:     33 | TTime: 0.00014 | LastNorm: 4.44179e-09 | Iterations/sec: 237413.43396 | Convergence: true |
Execution Info - Random | Iters:     34 | TTime: 0.00015 | LastNorm: 4.91018e-09 | Iterations/sec: 228535.79487 | Convergence: true |
Execution Info - Random | Iters:     29 | TTime: 0.00013 | LastNorm: 3.93206e-09 | Iterations/sec: 226508.03724 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00362 | LastNorm: 3.44150e-04 | Iterations/sec: 276559.67295 | Convergence: false |
Execution Info - Random | Iters:    102 | TTime: 0.00041 | LastNorm: 9.50590e-09 | Iterations/sec: 251806.36139 | Convergence: true |
Execution Info - Random | Iters:     32 | TTime: 0.00013 | LastNorm: 3.84755e-09 | Iterations/sec: 238821.58007 | Convergence: true |
Random - Floating point overflow occurred, ending process.
Execution Info - Random | Iters:   1000 | TTime: 0.00015 | LastNorm: Inf | Iterations/sec: 6626072.66983 | Convergence: false |
Execution Info - Random Mean (28 repetitions) | Iters:    356 | TTime: 0.00764 | LastNorm: 6.04835e-05 | Iterations/sec: 242548.11998 | Convergence: true |
| 4 |Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 6.48782e-09 | Iterations/sec: 265836.16901 | Convergence: true |
Execution Info - Random | Iters:     52 | TTime: 0.00019 | LastNorm: 7.71329e-09 | Iterations/sec: 270936.40745 | Convergence: true |
Execution Info - Random | Iters:     55 | TTime: 0.00021 | LastNorm: 7.85790e-09 | Iterations/sec: 263341.00457 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 9.04738e-09 | Iterations/sec: 269955.20381 | Convergence: true |
Execution Info - Random | Iters:     55 | TTime: 0.00020 | LastNorm: 3.72616e-09 | Iterations/sec: 279281.74334 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 4.43545e-09 | Iterations/sec: 265836.16901 | Convergence: true |
Execution Info - Random | Iters:     52 | TTime: 0.00019 | LastNorm: 7.11244e-09 | Iterations/sec: 271949.88529 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 7.24304e-09 | Iterations/sec: 269955.20381 | Convergence: true |
Execution Info - Random | Iters:     73 | TTime: 0.00026 | LastNorm: 8.10480e-09 | Iterations/sec: 277340.75362 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00019 | LastNorm: 9.30082e-09 | Iterations/sec: 278246.21130 | Convergence: true |
Execution Info - Random | Iters:     55 | TTime: 0.00021 | LastNorm: 3.72907e-09 | Iterations/sec: 268240.37209 | Convergence: true |
Execution Info - Random | Iters:    121 | TTime: 0.00043 | LastNorm: 6.21584e-09 | Iterations/sec: 284638.68985 | Convergence: true |
Execution Info - Random | Iters:     81 | TTime: 0.00030 | LastNorm: 6.36888e-09 | Iterations/sec: 274425.38288 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 8.34304e-09 | Iterations/sec: 269955.20381 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 7.60141e-09 | Iterations/sec: 276885.59413 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 8.19263e-09 | Iterations/sec: 275538.21898 | Convergence: true |
Execution Info - Random | Iters:     55 | TTime: 0.00020 | LastNorm: 9.82932e-09 | Iterations/sec: 279281.74334 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00022 | LastNorm: 6.15340e-09 | Iterations/sec: 240182.83775 | Convergence: true |
Execution Info - Random | Iters:     80 | TTime: 0.00031 | LastNorm: 3.99307e-09 | Iterations/sec: 258111.01538 | Convergence: true |
Execution Info - Random | Iters:     55 | TTime: 0.00022 | LastNorm: 4.25787e-09 | Iterations/sec: 252116.63388 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00021 | LastNorm: 7.21622e-09 | Iterations/sec: 255923.63390 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00022 | LastNorm: 7.91250e-09 | Iterations/sec: 244328.38835 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00359 | LastNorm: 3.81711e-05 | Iterations/sec: 278302.96596 | Convergence: false |
Execution Info - Random | Iters:     55 | TTime: 0.00020 | LastNorm: 4.99768e-09 | Iterations/sec: 272357.40260 | Convergence: true |
Execution Info - Random | Iters:     54 | TTime: 0.00021 | LastNorm: 6.29158e-09 | Iterations/sec: 252218.72606 | Convergence: true |
Execution Info - Random | Iters:     57 | TTime: 0.00022 | LastNorm: 7.59104e-09 | Iterations/sec: 265050.25277 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00358 | LastNorm: 5.52304e-05 | Iterations/sec: 279713.50450 | Convergence: false |
Execution Info - Random | Iters:   1000 | TTime: 0.00376 | LastNorm: 1.89343e-05 | Iterations/sec: 265815.57767 | Convergence: false |
Execution Info - Random | Iters:     54 | TTime: 0.00020 | LastNorm: 7.33294e-09 | Iterations/sec: 266148.54994 | Convergence: true |
Execution Info - Random | Iters:     55 | TTime: 0.00020 | LastNorm: 5.61759e-09 | Iterations/sec: 273649.72716 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    153 | TTime: 0.00056 | LastNorm: 3.75061e-06 | Iterations/sec: 268185.43907 | Convergence: true |
| 5 |Execution Info - Random | Iters:     42 | TTime: 0.00015 | LastNorm: 4.05296e-09 | Iterations/sec: 276114.05643 | Convergence: true |
Execution Info - Random | Iters:     40 | TTime: 0.00016 | LastNorm: 6.12358e-09 | Iterations/sec: 254972.88754 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00016 | LastNorm: 8.04202e-09 | Iterations/sec: 252891.85882 | Convergence: true |
Execution Info - Random | Iters:     42 | TTime: 0.00016 | LastNorm: 3.78162e-09 | Iterations/sec: 259441.48454 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00016 | LastNorm: 5.90179e-09 | Iterations/sec: 256283.85097 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00356 | LastNorm: 2.15595e-04 | Iterations/sec: 280517.92402 | Convergence: false |
Execution Info - Random | Iters:     41 | TTime: 0.00017 | LastNorm: 8.26000e-09 | Iterations/sec: 242547.90409 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00017 | LastNorm: 8.18206e-09 | Iterations/sec: 238180.69806 | Convergence: true |
Execution Info - Random | Iters:     42 | TTime: 0.00016 | LastNorm: 3.94575e-09 | Iterations/sec: 260978.91556 | Convergence: true |
Execution Info - Random | Iters:     42 | TTime: 0.00016 | LastNorm: 6.95892e-09 | Iterations/sec: 267315.27769 | Convergence: true |
Execution Info - Random | Iters:     47 | TTime: 0.00018 | LastNorm: 8.98656e-09 | Iterations/sec: 259726.33465 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00378 | LastNorm: 3.34547e-04 | Iterations/sec: 264825.35674 | Convergence: false |
Execution Info - Random | Iters:     42 | TTime: 0.00017 | LastNorm: 6.21823e-09 | Iterations/sec: 246723.76471 | Convergence: true |
Execution Info - Random | Iters:   1000 | TTime: 0.00364 | LastNorm: 1.05774e-04 | Iterations/sec: 274730.07140 | Convergence: false |
Execution Info - Random | Iters:     41 | TTime: 0.00016 | LastNorm: 5.62047e-09 | Iterations/sec: 260950.62822 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00016 | LastNorm: 7.20770e-09 | Iterations/sec: 259376.26546 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00016 | LastNorm: 7.69448e-09 | Iterations/sec: 254765.13185 | Convergence: true |
Execution Info - Random | Iters:     52 | TTime: 0.00019 | LastNorm: 4.66467e-09 | Iterations/sec: 276781.48223 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00015 | LastNorm: 8.40584e-09 | Iterations/sec: 268278.41498 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00015 | LastNorm: 7.90903e-09 | Iterations/sec: 271668.97946 | Convergence: true |
Execution Info - Random | Iters:     65 | TTime: 0.00025 | LastNorm: 8.50503e-09 | Iterations/sec: 255032.51637 | Convergence: true |
Random - Floating point overflow occurred, ending process.
Execution Info - Random | Iters:   1000 | TTime: 0.00033 | LastNorm: Inf | Iterations/sec: 3048186.04651 | Convergence: false |
Execution Info - Random | Iters:     45 | TTime: 0.00017 | LastNorm: 6.03957e-09 | Iterations/sec: 258552.98630 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00015 | LastNorm: 7.35369e-09 | Iterations/sec: 271668.97946 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00016 | LastNorm: 5.19778e-09 | Iterations/sec: 259376.26546 | Convergence: true |
Execution Info - Random | Iters:     60 | TTime: 0.00023 | LastNorm: 4.08243e-09 | Iterations/sec: 262965.76803 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00015 | LastNorm: 5.11833e-09 | Iterations/sec: 266201.95666 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00015 | LastNorm: 4.73054e-09 | Iterations/sec: 269963.05181 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00018 | LastNorm: 9.80248e-09 | Iterations/sec: 228983.30759 | Convergence: true |
Execution Info - Random | Iters:     41 | TTime: 0.00017 | LastNorm: 5.51382e-09 | Iterations/sec: 241187.18654 | Convergence: true |
Execution Info - Random Mean (29 repetitions) | Iters:    143 | TTime: 0.00053 | LastNorm: 2.26236e-05 | Iterations/sec: 260034.59675 | Convergence: true |
| 6 |Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.96512e-09 | Iterations/sec: 242270.26715 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.91922e-09 | Iterations/sec: 225197.53020 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00008 | LastNorm: 8.83877e-09 | Iterations/sec: 210372.61442 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.85712e-09 | Iterations/sec: 232210.60208 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.85272e-09 | Iterations/sec: 235469.69825 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.93935e-09 | Iterations/sec: 232210.60208 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.86577e-09 | Iterations/sec: 235469.69825 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.92007e-09 | Iterations/sec: 238821.58007 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.93375e-09 | Iterations/sec: 271695.80567 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.84787e-09 | Iterations/sec: 245820.01465 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.95808e-09 | Iterations/sec: 262144.00000 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.85780e-09 | Iterations/sec: 234646.37762 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.96447e-09 | Iterations/sec: 258111.01538 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.88732e-09 | Iterations/sec: 246723.76471 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.94770e-09 | Iterations/sec: 232210.60208 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.88969e-09 | Iterations/sec: 245820.01465 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.92802e-09 | Iterations/sec: 275036.32787 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.89838e-09 | Iterations/sec: 234646.37762 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.80772e-09 | Iterations/sec: 238821.58007 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.93270e-09 | Iterations/sec: 235469.69825 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.92294e-09 | Iterations/sec: 238821.58007 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.92673e-09 | Iterations/sec: 254200.24242 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.93038e-09 | Iterations/sec: 275036.32787 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.86875e-09 | Iterations/sec: 242270.26715 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.93158e-09 | Iterations/sec: 229040.49147 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.89582e-09 | Iterations/sec: 235469.69825 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.90629e-09 | Iterations/sec: 258111.01538 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.86818e-09 | Iterations/sec: 266305.01587 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00007 | LastNorm: 8.85469e-09 | Iterations/sec: 242270.26715 | Convergence: true |
Execution Info - Random | Iters:     16 | TTime: 0.00006 | LastNorm: 8.85361e-09 | Iterations/sec: 267365.99203 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:     16 | TTime: 0.00007 | LastNorm: 8.89902e-09 | Iterations/sec: 244735.30229 | Convergence: true |
| 7 |Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.29160e-09 | Iterations/sec: 281970.01681 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.11642e-09 | Iterations/sec: 255490.59898 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 4.22036e-09 | Iterations/sec: 250406.20896 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.48239e-09 | Iterations/sec: 269153.19786 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 4.23484e-09 | Iterations/sec: 233016.88889 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.24473e-09 | Iterations/sec: 269874.78820 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 4.05936e-09 | Iterations/sec: 230879.11927 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 4.20429e-09 | Iterations/sec: 244922.86131 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.11043e-09 | Iterations/sec: 272800.26016 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00010 | LastNorm: 5.05555e-09 | Iterations/sec: 247329.96560 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.62017e-09 | Iterations/sec: 252922.85427 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.04370e-09 | Iterations/sec: 279620.26667 | Convergence: true |
Execution Info - Random | Iters:     24 | TTime: 0.00009 | LastNorm: 4.03411e-09 | Iterations/sec: 252922.85427 | Convergence: true |
