Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.07377910614013672,4.594737790177368e6,1.0
0.0,1000.0,0.31290197372436523,0.004375883501786861,1.0
0.0,1000.0,0.23519206047058105,0.028304438084641417,1.0
0.0,1000.0,0.23779096603393554,0.1150264285557456,30.0
