Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
12,6.985664367675781e-5,4.096217455445686e-9,171780.3686006826,true
179,0.00017380714416503906,9.545895383562685e-9,1.0298771138545953e6,true
44,7.295608520507812e-5,7.824259453464913e-9,603102.5359477124,true
19,7.081031799316406e-5,5.639485314874322e-9,268322.4781144781,true
30,8.893013000488281e-5,4.9754853403749826e-9,337343.4852546917,true
22,0.00011301040649414062,7.054776071924228e-9,194672.33755274263,true
12,4.792213439941406e-5,7.0737087494756e-9,250406.20895522388,true
15,7.390975952148438e-5,2.8497904739704435e-9,202950.1935483871,true
407,0.00030612945556640625,9.743074172989815e-9,1.3295029034267913e6,true
194,0.0012369155883789062,0.0,156841.74556669238,true
29,7.009506225585938e-5,4.979557760654669e-9,413723.8639455782,true
16,8.392333984375e-5,1.4428762096014492e-9,190650.18181818182,true
117,0.00011205673217773438,9.63398691534325e-9,1.0441139744680851e6,true
138,0.0001361370086669922,9.570238453838452e-9,1.0136846795096322e6,true
18,6.508827209472656e-5,2.3046952934841294e-9,276547.5164835165,true
368,0.0002911090850830078,9.91140142896668e-9,1.2641309352989353e6,true
15,8.606910705566406e-5,5.710903078434275e-9,174278.5595567867,true
13,6.604194641113281e-5,4.8529369711628645e-9,196844.59205776174,true
12,5.507469177246094e-5,2.621433441104601e-9,217885.9220779221,true
44,0.00015783309936523438,9.421601308991627e-9,278775.4924471299,true
20,7.796287536621094e-5,5.287780633417645e-9,256532.35474006116,true
75,0.0002269744873046875,9.525356369762335e-9,330433.61344537814,true
35,0.00015687942504882812,5.556593434714249e-9,223101.27659574468,true
15,9.107589721679688e-5,1.0966351727854559e-9,164697.80104712042,true
103,0.0003731250762939453,9.842950974987228e-9,276046.8447284345,true
33,0.0001289844512939453,5.5619373087468265e-9,255844.7911275416,true
13,6.914138793945312e-5,1.0440801311654753e-9,188020.52413793103,true
365,0.0016789436340332031,9.799564710536336e-9,217398.60266969612,true
40,0.00013399124145507812,6.318651340528609e-9,298526.975088968,true
12,6.103515625e-5,2.273058466453946e-9,196608.0,true
