Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.018136024475097656,79999.2022,1.0
0.0,1000.0,0.07915520668029785,79999.20219950573,1.0
0.0,1000.0,0.005760908126831055,79999.20219950573,1.0
1.0,94.4,0.00045836766560872395,1.2280972625720496e-9,30.0
