Archived Convergence,Iterations,Execution time,Last Gradient
1.0,3.0,0.35152292251586914,3.5928959871542758e-9
1.0,3.0,0.09213399887084961,3.5928959871542758e-9
1.0,10.5,4.84466552734375e-5,5.8514014621362305e-9
