Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.01967000961303711,8.118356170746344,1.0
0.0,1000.0,0.0009598731994628906,Inf,0.0
1.0,39.0,0.00038909912109375,0.0,1.0
0.8,254.0,0.0012778441111246746,1.6216547597053213e7,15.0
