Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
19,0.3995931148529053,5.563890237695174e-9,47.54836681055957,true
21,0.0005190372467041016,3.869864751819191e-9,40459.52411575563,true
22,0.00032806396484375,4.209457899952945e-9,67060.09302325582,true
20,0.0003209114074707031,3.1178153440099328e-9,62322.496285289744,true
19,0.0003039836883544922,3.743546602259172e-9,62503.3537254902,true
21,0.00032782554626464844,6.668104432788315e-9,64058.46109090909,true
20,0.00030517578125,9.499515291772104e-9,65536.0,true
20,0.0003039836883544922,7.155102241225735e-9,65793.00392156863,true
21,0.00030112266540527344,5.575731692881827e-9,69739.02137767221,true
21,0.0002989768981933594,4.326713068659771e-9,70239.54066985646,true
21,0.0003058910369873047,3.4377083311256794e-9,68651.89711613406,true
22,0.00030803680419921875,2.9935031095879074e-9,71420.03715170278,true
22,0.00032782554626464844,7.354725777345119e-9,67108.864,true
21,0.00030994415283203125,6.154237403224793e-9,67754.14153846154,true
22,0.00030493736267089844,6.84261397771891e-9,72145.96403440187,true
22,0.00031495094299316406,7.329407353445401e-9,69852.14837244512,true
22,0.0003352165222167969,9.019195486408644e-9,65629.22332859175,true
22,0.0003230571746826172,6.140670366968291e-9,68099.40073800737,true
22,0.00031304359436035156,6.510328218278791e-9,70277.7517136329,true
23,0.00034117698669433594,4.8970431215216485e-9,67413.69112508735,true
24,0.00036406517028808594,4.070109697443188e-9,65922.26326129666,true
23,0.00030612945556640625,9.386617694445857e-9,75131.6137071651,true
24,0.00031495094299316406,5.188832705652754e-9,76202.34367903104,true
24,0.0003139972686767578,4.361180427047996e-9,76433.78587699316,true
24,0.00032210350036621094,7.679823552326957e-9,74510.2116950407,true
24,0.0003199577331542969,6.898501351505792e-9,75009.90760059613,true
24,0.0003230571746826172,6.009740221602002e-9,74290.2553505535,true
24,0.0003230571746826172,6.30578358195737e-9,74290.2553505535,true
24,0.0003070831298828125,6.135457050756443e-9,78154.73291925466,true
24,0.00031495094299316406,2.9675782583257268e-9,76202.34367903104,true
