Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
19,0.43169498443603516,6.065271363387745e-9,44.01255674726343,true
21,0.0002009868621826172,4.02432376698374e-9,104484.44128113879,true
22,0.00016379356384277344,4.564575627517052e-9,134315.41193595342,true
20,0.000125885009765625,3.407500109499702e-9,158875.15151515152,true
19,0.00012803077697753906,4.105310343315832e-9,148401.81750465548,true
21,0.00011682510375976562,7.218836251004976e-9,179755.88571428572,true
21,0.0001239776611328125,3.008002493429689e-9,169385.35384615386,true
20,0.00011491775512695312,7.446314543623168e-9,174037.51037344398,true
21,0.00011682510375976562,5.774905781446686e-9,179755.88571428572,true
21,0.00011491775512695312,4.338523315471418e-9,182739.38589211617,true
21,0.00011181831359863281,3.786102600965358e-9,187804.6567164179,true
22,0.0001220703125,2.9941880158531126e-9,180224.0,true
22,0.00012087821960449219,7.3549138386661964e-9,182001.35700197238,true
21,0.00011777877807617188,6.356023776730262e-9,178300.37246963562,true
22,0.00011897087097167969,6.879266068216878e-9,184919.21442885773,true
22,0.00011920928955078125,7.333228734384516e-9,184549.376,true
22,0.0001220703125,9.071144216005128e-9,180224.0,true
22,0.00011897087097167969,6.538878154737502e-9,184919.21442885773,true
22,0.00011110305786132812,6.697912537119761e-9,198014.3519313305,true
23,0.0001239776611328125,5.360672491391248e-9,185517.29230769232,true
24,0.00012993812561035156,4.347793157348958e-9,184703.29541284405,true
23,0.00012612342834472656,9.841906841788345e-9,182361.04347826086,true
24,0.00013208389282226562,5.352197271317258e-9,181702.70036101082,true
24,0.0001239776611328125,4.5369213425343344e-9,193583.26153846155,true
24,0.00012993812561035156,7.837815473695074e-9,184703.29541284405,true
24,0.00013113021850585938,7.141226334322561e-9,183024.17454545456,true
24,0.0001418590545654297,6.2168659119728006e-9,169182.01008403362,true
24,0.0001361370086669922,6.3545267607618276e-9,176292.9877408056,true
24,0.00014209747314453125,6.1484855497638655e-9,168898.1476510067,true
24,0.00013208389282226562,2.9750553039857987e-9,181702.70036101082,true
