Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
33,0.5141589641571045,4.2510557573260164e-10,64.18248499099715,true
30,0.22719907760620117,4.070504002512132e-9,132.04278959265096,true
32,0.04796791076660156,1.5024216071288755e-9,667.112648614259,true
33,0.11257410049438477,4.868301236562186e-9,293.1402503335663,true
37,0.05660891532897949,1.3568374870072957e-9,653.6072946280035,true
29,0.043023109436035156,3.7269211126750723e-10,674.0563473943209,true
28,0.040251970291137695,4.495605900885991e-9,695.618122478958,true
34,0.04853391647338867,1.761558992417343e-9,700.5410333749251,true
35,0.05070090293884277,4.2510389148414743e-10,690.3230114504714,true
35,0.05071401596069336,1.5228013375282265e-9,690.1445160077101,true
38,0.05565595626831055,2.43415176019315e-9,682.7660963510654,true
36,0.052178144454956055,1.2229005813590436e-9,689.9440441213428,true
34,0.04963207244873047,3.0805316362976415e-9,685.0409084795266,true
39,0.057456016540527344,5.945615991059203e-9,678.7800886351188,true
38,0.05536699295043945,4.463755687884846e-9,686.3294893767278,true
38,0.05507397651672363,2.5040646625334643e-10,689.9810473729096,true
37,0.053117990493774414,1.455801120498337e-10,696.5624952309992,true
37,0.05362701416015625,5.3108651895125794e-9,689.9507753592261,true
39,0.05626797676086426,5.240991211852863e-9,693.111823902036,true
39,0.05667304992675781,1.243281970800025e-9,688.1577760576179,true
36,0.05187702178955078,1.6916738400316177e-9,693.9488574737577,true
39,0.05683493614196777,3.977330483990289e-9,686.1976567120978,true
37,0.05317497253417969,1.897149936107019e-15,695.8160622690914,true
36,0.051918983459472656,5.572922814703719e-9,693.387998016201,true
37,0.05362200736999512,1.8052215540034232e-9,690.0151973927001,true
35,0.05012798309326172,7.704249088796875e-9,698.2128112931149,true
41,0.05940699577331543,5.427340424483346e-9,690.1544080169843,true
41,0.05979299545288086,6.286275675068787e-9,685.6990470114438,true
39,0.056899070739746094,1.4092461981140846e-9,685.424199252468,true
40,0.0582890510559082,3.726945287411614e-10,686.2352238610614,true
