Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
89.23333333333333,0.1414877971013387,7.731705519126024e-9,676.9957918757674,1.0
95.4,0.13894255161285402,8.27087916768612e-9,686.1287931322028,1.0
102.8,0.14891657034556072,7.0847424015303876e-9,691.0994085410904,1.0
103.2,0.1492766539255778,7.445401695321221e-9,691.3310057082189,1.0
93.33333333333333,0.1359499454498291,7.216559296014724e-9,686.512739315615,1.0
95.76666666666667,0.13831918239593505,8.314144692602933e-9,693.2836482458698,1.0
85.53333333333333,0.12349275747934978,8.099436891847277e-9,693.270424280588,1.0
93.8,0.1354805866877238,7.703144962821869e-9,692.6361040175979,1.0
93.36666666666666,0.13477304776509602,8.160818078193856e-9,693.6204392665672,1.0
101.43333333333334,0.14785025914510092,7.879808957301003e-9,687.9351848149928,1.0
110.53333333333333,0.15989792346954346,7.91540947844439e-9,691.5925544056867,1.0
84.93333333333334,0.12321186065673828,7.429510468486872e-9,690.0040214207435,1.0
98.96666666666667,0.14317870140075684,7.824782965334415e-9,691.9607799097515,1.0
109.1,0.15781695048014324,7.870576142587062e-9,691.9355434515658,1.0
111.83333333333333,0.1622360626856486,7.964158345158501e-9,689.6761812967142,1.0
88.3,0.12879122098286946,7.787898746543735e-9,688.1487140281905,1.0
103.63333333333334,0.14995737075805665,7.920044466583366e-9,691.9167197324075,1.0
94.9,0.13737444082895914,7.808555091567072e-9,690.8884108415452,1.0
101.36666666666666,0.14702684084574383,7.679274375298372e-9,690.3718467544818,1.0
101.16666666666667,0.14649748007456462,7.937317815575183e-9,690.6050027737565,1.0
98.0,0.14265230496724446,8.584569243562064e-9,687.337826072202,1.0
90.3,0.13057607014973957,7.648653821921332e-9,692.0424992498453,1.0
105.53333333333333,0.15274184544881184,7.47989936376125e-9,691.7843388625348,1.0
107.16666666666667,0.15504349867502848,8.113837641022964e-9,691.4189045841762,1.0
102.13333333333334,0.14826388359069825,7.732434181212502e-9,689.3693456587405,1.0
87.2,0.1265939712524414,7.836197136746494e-9,687.7118577785196,1.0
101.13333333333334,0.14746190706888834,7.676847931684723e-9,684.9682264330487,1.0
106.33333333333333,0.15439867973327637,7.939855252101866e-9,689.6971475201497,1.0
94.8,0.13744301795959474,8.114924028682957e-9,690.0361891078709,1.0
116.13333333333334,0.16856153011322023,7.89163032431441e-9,689.6029919828759,1.0
