Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
34,0.6481540203094482,1.7097528152982942e-9,52.45666760466498,true
29,0.04403114318847656,7.27929026003854e-11,658.6247346761967,true
32,0.05238199234008789,4.041376732163278e-9,610.8969623041701,true
30,0.04695391654968262,4.132444902357414e-10,638.9243369774397,true
37,0.052841901779174805,3.735654342546458e-9,700.2018995194802,true
31,0.04456806182861328,4.662287626932126e-10,695.5653606659106,true
29,0.04142403602600098,1.68876666699716e-9,700.0766410544188,true
33,0.0480649471282959,2.0397860418685334e-9,686.5710246578604,true
41,0.060359954833984375,7.270398838168458e-9,679.2582948871895,true
37,0.0538330078125,4.422815668862009e-9,687.3106575963719,true
36,0.051811933517456055,2.4865624142214256e-9,694.8206244391781,true
36,0.052435874938964844,9.556068578216867e-9,686.5528617936453,true
39,0.05592012405395508,9.200886887931174e-10,697.4233455271034,true
34,0.04929804801940918,9.268903203531584e-9,689.6824796514018,true
35,0.051364898681640625,3.002126196330946e-9,681.3991830672113,true
37,0.05400490760803223,7.193332161111146e-9,685.1229200973013,true
38,0.05575895309448242,7.977984763699044e-10,681.5049044340873,true
38,0.05543398857116699,2.771891177892053e-9,685.5000150533102,true
43,0.062323808670043945,3.823220285888155e-9,689.9449972265259,true
37,0.053385019302368164,9.952056850502325e-9,693.0783295297728,true
37,0.05378389358520508,1.583930315370671e-9,687.9382940430701,true
36,0.05223798751831055,1.525965936699578e-9,689.1536544623052,true
36,0.052459001541137695,2.7136662603150405e-9,686.2501942925705,true
35,0.05053997039794922,3.2906977522503526e-9,692.5211812435135,true
36,0.05251288414001465,5.6893746112381296e-9,685.5460443576764,true
39,0.05764007568359375,3.0921750310251927e-9,676.612574454004,true
37,0.053750038146972656,7.992443618849641e-10,688.371604478274,true
38,0.05512404441833496,2.515653328253277e-9,689.3543534581565,true
37,0.05381894111633301,3.2523258974659446e-9,687.4903004877443,true
38,0.05535387992858887,9.681266222036758e-9,686.4920769605162,true
