Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,12.4,0.012344757715861,1.4607944362230892e-09,30.0
1.0,12.4,0.0132473230361938,1.4607954401814947e-09,30.0
1.0,20.633333333333333,0.000207589732276,4.768461502668289e-10,30.0
0.7666666666666667,311.3,0.0015990654627482,1.3596644597550338e-08,30.0
