Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,12.633333333333333,0.0134601910909016,1.3859110986265511e-09,30.0
1.0,12.6,0.0144963184992472,1.3922040846613075e-09,30.0
0.9966666666666666,13.641111111111112,0.0002826722462972,9.219226960244403e-10,30.0
0.7666666666666667,311.3,0.0016208012898763,1.3596644597550338e-08,30.0
