Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.01667499542236328,27.74999999999999,1.0
1.0,11.0,0.39633989334106445,0.0,1.0
1.0,12.0,0.1083078384399414,8.099300908513375e-13,1.0
0.8666666666666667,144.63333333333333,0.0010075092315673829,4.410220914895988e-6,30.0
