Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.028486967086791992,6.324559569126887e21,1.0
1.0,125.0,0.0009729862213134766,5.320691577325539e-13,1.0
0.0,1000.0,0.17258501052856445,2.4692985088289733e-6,1.0
0.1,908.0333333333333,0.005463314056396484,0.0004372574257010856,30.0
