,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,9.0,4.549329562700864e-13,0.3384718894958496,26.590095896605792,1.0
1,9.0,1.0708434047545788e-11,0.1394262313842773,64.55026368169413,1.0
2,9.0,6.180277003315483e-13,3.235340118408203e-05,303842.39457236335,1.0
3,9.0,6.144020314719198e-13,5.602836608886719e-05,160632.91914893617,1.0
4,1000.0,0.9673719564656728,0.0936529636383056,10677.718687708277,0.0
5,1000.0,5.1140938924165666e-05,0.0019540786743164,511750.12201073696,0.0
