,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,5.0,4.460494208775849e-09,0.3790590763092041,13.19055607026654,1.0
1,5.0,4.4607614111904015e-09,0.0979139804840087,51.06523067782537,1.0
2,9.7,3.4080928474699718e-09,9.407997131347655e-05,171596.06646880505,1.0
3,2.0,2.3733422836622476e-14,3.409385681152344e-05,58661.594405594406,1.0
4,2.0,1.837201813030501e-14,0.0002119541168212,9436.004499437571,1.0
5,32.0,6.023283165969431e-09,0.0001149177551269,278460.0165975104,1.0
