Iterations,Execution time,Last Gradient,Not divergency number,Percentage of convergence
438.3666666666667,0.007946594556172689,2.3021264498816844e-7,169342.68928505766,0.7333333333333333
466.96666666666664,0.003457816441853841,0.9760498109184585,170653.70028647184,0.7
686.9333333333333,0.005627942085266113,4.651039770987523e-7,147964.11524750796,0.4666666666666667
306.3666666666667,0.0020424048105875652,9.687232229329379e-7,181087.95790645631,0.8333333333333334
878.5,0.005646800994873047,5.1586337773159645,168619.93333968197,0.23333333333333334
1000.0,0.007293375333150228,4.542349058008797,145196.04759604283,0.0
341.06666666666666,0.002698103586832682,9.172687684096919e-9,171890.08785800703,0.8666666666666667
853.7333333333333,0.006766899426778158,4.800239305756572e-6,140028.8152416813,0.23333333333333334
975.0333333333333,0.007064294815063476,11.744697924211922,148798.4187047276,0.03333333333333333
829.5,0.007163707415262858,2.5186982529290238e-6,133967.3463012382,0.23333333333333334
697.1333333333333,0.005401515960693359,4.781187572702172e-7,152683.4713955241,0.4
977.1333333333333,0.006491851806640625,30.21859183583179,159393.5956292272,0.06666666666666667
1000.0,0.008378728230794271,0.03702889144197876,122858.45534252295,0.0
625.7666666666667,0.004044890403747559,3.0933433349118136e-7,172020.62689218484,0.7
944.2666666666667,0.006161753336588542,18.3464674255417,163911.76672724643,0.1
879.1333333333333,0.00597071647644043,0.007602419934270901,157625.92278201578,0.26666666666666666
1000.0,0.005050516128540039,0.17215119857023978,201365.79616904474,0.0
915.0,0.007467246055603028,1.5157609891575534e-6,131969.93026361833,0.1
799.8666666666667,0.0059623241424560545,8.07911664638583e-7,151528.0918189077,0.36666666666666664
997.2333333333333,0.0064649820327758786,5.009389581611371,165040.86818132078,0.03333333333333333
672.8666666666667,0.005164718627929688,7.351472213343412e-7,153908.91484397298,0.4666666666666667
1000.0,0.005544622739156087,0.049476178084752624,187836.42790626182,0.0
1000.0,0.006004158655802409,0.5744601426424273,176614.04295402046,0.0
1000.0,0.005758301417032877,3.1774637707905766,182857.61765974088,0.0
1000.0,0.006275820732116699,0.5319946056977995,170729.09647357382,0.0
934.8666666666667,0.00862263043721517,3.294576783820437e-6,113946.98493603434,0.1
697.4333333333333,0.004913425445556641,8.310123534009612,162532.16771373694,0.43333333333333335
969.7666666666667,0.0084700345993042,4.617587399758727e-6,119133.88693270092,0.03333333333333333
977.5333333333333,0.007591732343037923,0.06922261404007926,135394.16701456968,0.03333333333333333
982.1333333333333,0.005775928497314453,1.0103275146038146,179335.83480114822,0.03333333333333333
