Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,22.066666666666663,0.0136331876118977,5.780426641658448e-09,30.0
1.0,22.1,0.0145137786865234,5.7692895992413595e-09,30.0
1.0,23.833333333333332,0.0002882342868381,5.8756257870541435e-09,30.0
0.0,1000.0,0.0007826248804728,3.580281277724162e-06,30.0
