Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
240,0.00021600723266601562,9.95349051665174e-9,1.1110739072847683e6,true
243,0.00021409988403320312,9.926876955737377e-9,1.1349842672605792e6,true
249,0.00021505355834960938,9.997716330299492e-9,1.1578511042128603e6,true
241,0.0002028942108154297,9.856156579460519e-9,1.1878111210340776e6,true
225,0.00018310546875,9.66790431955033e-9,1.2288e6,true
224,0.0001690387725830078,9.589958285071034e-9,1.3251397686882934e6,true
216,0.0001690387725830078,9.954316622052117e-9,1.2778133483779973e6,true
201,0.0001518726348876953,9.380547621221563e-9,1.3234774003139718e6,true
239,0.00018405914306640625,9.79934245334868e-9,1.2984956683937823e6,true
240,0.00016880035400390625,9.6099206436249e-9,1.4217979661016949e6,true
236,0.00017404556274414062,9.63158417433092e-9,1.3559667726027397e6,true
246,0.000186920166015625,9.824364396378469e-9,1.3160698775510204e6,true
252,0.0001900196075439453,9.622325287067618e-9,1.326178930991217e6,true
243,0.0001838207244873047,9.675557452851803e-9,1.3219401712062256e6,true
252,0.0001900196075439453,9.513999595187435e-9,1.326178930991217e6,true
252,0.00018596649169921875,9.504986927272688e-9,1.3550828307692308e6,true
252,0.00018906593322753906,9.903726620852706e-9,1.3328683581336697e6,true
247,0.00018787384033203125,9.366272186271424e-9,1.3147120406091372e6,true
251,0.00021314620971679688,9.829495269251662e-9,1.177595418344519e6,true
256,0.0002110004425048828,9.366144399673064e-9,1.213267597740113e6,true
262,0.00019502639770507812,9.628129601956613e-9,1.3434078826405867e6,true
260,0.00019311904907226562,9.750860436038561e-9,1.3463198024691357e6,true
264,0.00021696090698242188,9.485798237118102e-9,1.2168090725274726e6,true
263,0.00019407272338867188,9.463429143767433e-9,1.355162103194103e6,true
266,0.0001938343048095703,9.62152349111949e-9,1.3723061057810578e6,true
265,0.0002028942108154297,9.807460204582899e-9,1.306099365452409e6,true
264,0.0002040863037109375,9.988346235027009e-9,1.2935703925233644e6,true
265,0.00019097328186035156,9.656543630645495e-9,1.3876286641697877e6,true
265,0.0001971721649169922,9.553892558984418e-9,1.3440030955259977e6,true
261,0.00019693374633789062,9.597438581364555e-9,1.3253188184019371e6,true
