Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
0.7,142.7826086956522,0.026321732479593,0.0005648061963607,23.0
0.7333333333333334,95.0,0.0231828171273936,4.733263309742131e-07,23.0
0.91,207.0177777777778,0.0017932520972357,0.0001330407866992,30.0
0.9,135.3448275862069,0.0002390845068569,3.6275804375548234e-07,29.0
