Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
6,0.3895699977874756,1.2500810201917316e-12,15.401596719656053,true
5,0.0004940032958984375,6.474304798800879e-9,10121.389961389961,true
6,0.0003178119659423828,1.5689539550893524e-13,18879.087771942985,true
6,0.00028014183044433594,4.452203449729771e-13,21417.72255319149,true
6,0.0002758502960205078,2.1425261806016816e-12,21750.928262748486,true
6,0.0002961158752441406,2.2737343383296294e-12,20262.338164251207,true
6,0.0002760887145996094,1.801070510043862e-12,21732.145077720208,true
6,0.00027298927307128906,1.974781495255621e-12,21978.88558951965,true
6,0.0002579689025878906,4.1174446779670865e-12,23258.617375231053,true
6,0.00026607513427734375,4.297534190873385e-12,22550.021505376346,true
6,0.00026798248291015625,1.6102327949570755e-12,22389.5231316726,true
6,0.0002689361572265625,2.0344665798546167e-12,22310.127659574468,true
6,0.0002720355987548828,4.155412473291256e-12,22055.93689745837,true
6,0.00026798248291015625,4.8508190493053815e-12,22389.5231316726,true
6,0.0003120899200439453,6.551706686209685e-12,19225.228418640185,true
6,0.0003299713134765625,5.532351513589189e-12,18183.398843930634,true
6,0.0002918243408203125,8.064323013270294e-12,20560.313725490196,true
6,0.00027298927307128906,7.953529686088778e-12,21978.88558951965,true
6,0.00028395652770996094,6.1141081723866645e-12,21129.994962216624,true
6,0.0002741813659667969,6.63586935728062e-12,21883.325217391306,true
6,0.00029397010803222656,1.8655542661402586e-12,20410.238442822385,true
6,0.0002791881561279297,7.601227033339484e-12,21490.883005977797,true
6,0.0002689361572265625,7.159552295209234e-12,22310.127659574468,true
6,0.00026988983154296875,7.123697716041651e-12,22231.293286219083,true
6,0.0002689361572265625,6.445863358658799e-12,22310.127659574468,true
6,0.00026798248291015625,9.067345930030923e-12,22389.5231316726,true
6,0.0002689361572265625,8.610096620071606e-12,22310.127659574468,true
6,0.0002639293670654297,9.778974135187072e-12,22733.355013550135,true
6,0.00027108192443847656,8.155505042257036e-12,22133.530343007915,true
6,0.0002949237823486328,7.882293585058895e-12,20344.239288601457,true
