Archived Convergence,Iterations,Execution time,Last Gradient
0.0,1000.0,0.06919407844543457,79999.20219950573
0.0,1000.0,0.006373882293701172,79999.20219950573
1.0,90.9,0.0004698038101196289,8.468641644879273e-10
