Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.01929616928100586,8.118356170746344,1.0
1.0,49.0,0.0010988712310791016,3.261411874872479e-11,1.0
1.0,42.0,0.00037789344787597656,0.0,1.0
1.0,63.6,0.00042485396067301433,4.950127813479716e-9,30.0
