Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
1000,0.0026102066040039062,0.19447450515144615,383111.4358786993,false
1000,0.002686023712158203,0.1706399543935382,372297.5323983668,false
1000,0.002849102020263672,0.5785817821733089,350987.7824267782,false
1000,0.002719879150390625,0.024665988858485647,367663.3941093969,false
1000,0.0031061172485351562,0.3831753396175065,321945.3484801965,false
1000,0.002607107162475586,0.13085249891746398,383566.89529035205,false
1000,0.002644062042236328,0.3203646314280407,378205.95130748424,false
1000,0.0027060508728027344,0.13818729569766677,369542.2026431718,false
1000,0.0029540061950683594,0.41093778957375643,338523.3252623083,false
1000,0.002994060516357422,1.3891817182052344,333994.5851250199,false
1000,0.002986907958984375,0.5275063543524416,334794.38058748405,false
1000,0.0031969547271728516,1.3378129723075456,312797.6732045641,false
1000,0.003139019012451172,0.7763409975780446,318570.8643475619,false
1000,0.002685070037841797,0.018788389850925992,372429.76380749425,false
1000,0.003175973892211914,1.0522465201560043,314864.04924555216,false
1000,0.003084897994995117,1.511871260630556,324159.82687997527,false
1000,0.0028181076049804688,0.41382258430991076,354848.0541455161,false
1000,0.002819061279296875,0.2461475847854368,354728.01082543976,false
1000,0.0032050609588623047,1.6113449706095107,312006.5461578517,false
1000,0.0032439231872558594,1.1052843359243179,308268.7049830957,false
1000,0.003345012664794922,1.067437634454915,298952.53029223095,false
1000,0.0032329559326171875,0.7941760310546556,309314.45427728613,false
1000,0.003055095672607422,0.963312916423865,327321.9915717184,false
1000,0.003220081329345703,2.3165725847064356,310551.1624463202,false
1000,0.003364086151123047,3.3771468997147744,297257.54783841246,false
1000,0.0033180713653564453,0.9754499804549024,301379.89509233314,false
1000,0.003498077392578125,1.9877984890824374,285871.31952017447,false
1000,0.003339052200317383,1.1796696434369909,299486.1835058908,false
1000,0.003323078155517578,1.405589633203892,300925.81432056247,false
1000,0.0031991004943847656,0.7445296245595074,312587.8670442689,false
