Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
26,0.36635899543762207,2.220446049250313e-16,70.96864093358089,true
28,0.0005970001220703125,4.066611805267226e-9,46901.16293929712,true
29,0.00037097930908203125,0.0,78171.47557840617,true
26,0.00032782554626464844,4.564652505464035e-11,79310.47563636364,true
27,0.0003490447998046875,6.903964883240821e-13,77353.96721311475,true
32,0.0003390312194824219,4.925387800753272e-14,94386.58790436006,true
31,0.0003399848937988281,3.333543495911563e-11,91180.52173913043,true
30,0.0003390312194824219,5.441723924254101e-13,88487.42616033755,true
32,0.00034689903259277344,8.881784197001252e-16,92245.86116838489,true
31,0.0003399848937988281,2.2084170177604772e-9,91180.52173913043,true
27,0.00032401084899902344,2.2974533772296924e-10,83330.54304635762,true
32,0.00033092498779296875,1.1491393512279583e-9,96698.65129682996,true
35,0.0003829002380371094,8.359288148240254e-13,91407.62141967622,true
30,0.0003440380096435547,2.220446049250313e-16,87199.66735966736,true
34,0.0003859996795654297,2.0662825837282274e-10,88082.97467572575,true
35,0.00036907196044921875,8.881620158668923e-10,94832.45478036176,true
35,0.0003578662872314453,1.0445950486091782e-10,97801.89207195202,true
35,0.0003638267517089844,2.4794747790605803e-13,96199.63302752294,true
32,0.0003440380096435547,4.154936453546267e-11,93012.97851697852,true
32,0.00036978721618652344,3.7888389844074324e-10,86536.25274016763,true
36,0.0004200935363769531,4.480417518029172e-11,85695.20090805902,true
35,0.0003650188446044922,5.448683698209851e-9,95885.46048334421,true
40,0.0003790855407714844,0.0,105517.0817610063,true
38,0.0003809928894042969,3.9264424431521206e-13,99739.39424280351,true
41,0.0003809928894042969,9.887658583654698e-12,107613.55694618273,true
41,0.0003859996795654297,6.661338147750939e-16,106217.70475602224,true
41,0.00037407875061035156,5.004828258095393e-14,109602.5901848311,true
42,0.0003800392150878906,4.279072018635541e-9,110514.91091593476,true
43,0.00038814544677734375,8.881784197001252e-16,110783.21375921376,true
40,0.00037097930908203125,3.5718136835068274e-14,107822.72493573265,true
