Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
26,0.4057290554046631,1.320372144714692e-13,64.08217418411976,true
28,0.0002510547637939453,3.4884439688388366e-9,111529.45109211776,true
28,0.0001780986785888672,1.7269678846680315e-12,157216.2141900937,true
26,0.0001800060272216797,4.2558981789916726e-11,144439.60794701986,true
27,0.00015616416931152344,5.733265656226402e-13,172894.97404580153,true
32,0.0002028942108154297,2.350449347685669e-10,157717.65922444183,true
31,0.00017404556274414062,7.604306444703668e-14,178114.2794520548,true
31,0.0001728534698486328,0.0,179342.65379310344,true
32,0.00017404556274414062,0.0,183859.90136986302,true
31,0.00016999244689941406,2.007947649725832e-10,182361.04347826086,true
27,0.00015497207641601562,2.5552697943512103e-10,174224.93538461538,true
33,0.0001780986785888672,7.804501149256607e-13,185290.53815261045,true
34,0.00017905235290527344,4.6562807708161165e-12,189888.5965379494,true
31,0.0001761913299560547,2.160524813533606e-13,175945.09336941814,true
34,0.00018405914306640625,1.1300652531677192e-12,184723.23316062175,true
35,0.00018596649169921875,2.9316245710582385e-13,188205.94871794872,true
37,0.0002040863037109375,9.811155885385322e-14,181295.8504672897,true
36,0.00019693374633789062,1.4446135478629582e-12,182802.59564164648,true
33,0.00017905235290527344,2.289972180830852e-13,184303.637816245,true
32,0.0001800060272216797,1.6867907287852768e-11,177771.8251655629,true
36,0.0001919269561767578,5.55393002749215e-10,187571.3590062112,true
37,0.00020384788513183594,1.0169158080461855e-13,181507.89239766082,true
39,0.00021386146545410156,3.61002898269762e-11,182361.04347826086,true
38,0.0002200603485107422,7.011432559801229e-11,172679.90465872156,true
41,0.00022792816162109375,9.75018989695998e-11,179881.23849372385,true
39,0.0002009868621826172,2.723390124050925e-9,194042.53380782917,true
39,0.00020194053649902344,5.54932757155201e-11,193126.15820543093,true
42,0.00021696090698242188,1.2558921370792993e-12,193583.26153846155,true
42,0.00022602081298828125,2.0739508647436444e-11,185823.59493670886,true
39,0.0002231597900390625,5.194716804109107e-13,174762.66666666666,true
