Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
2,0.5002269744873047,7.313372095155012e-12,3.998185028006238,true
2,0.030691862106323242,1.0334600324434955e-11,65.16385330650736,true
2,0.031767845153808594,1.3599932326609098e-11,62.95674101648104,true
2,0.03184795379638672,1.7671651099591223e-11,62.798382991465786,true
2,0.03188204765319824,1.5477042996806098e-11,62.7312279862103,true
2,0.03213191032409668,1.6426670845813533e-11,62.24342032039534,true
2,0.031822919845581055,1.946765246962422e-11,62.84778422925641,true
2,0.032041072845458984,2.1718755275872294e-11,62.41988243172855,true
2,0.031819820404052734,2.6833700814261692e-11,62.8539059807286,true
2,0.03203392028808594,2.614966250100878e-11,62.43381958916344,true
2,0.03191781044006348,2.3613381855964808e-11,62.660939845973424,true
2,0.03194093704223633,2.8406241295680466e-11,62.61557065014556,true
2,0.031662940979003906,3.353324756897134e-11,63.165326345592,true
2,0.031648874282836914,3.3536550692736615e-11,63.19340088138913,true
2,0.031829118728637695,3.102676046675395e-11,62.83554430303893,true
2,0.032013893127441406,3.325663832215535e-11,62.47287676129763,true
2,0.03158402442932129,3.0706229948300066e-11,63.32315264242525,true
2,0.03161811828613281,3.203215554343831e-11,63.25487120709417,true
2,0.03187084197998047,2.8931190430643626e-11,62.753284059965885,true
2,0.03174710273742676,3.122428925621956e-11,62.99787468927657,true
2,0.21779084205627441,3.811882400974543e-11,9.183122582735711,true
2,0.03222179412841797,3.537818082540275e-11,62.06979015597715,true
2,0.031919002532958984,3.8683901326064955e-11,62.658599620550056,true
2,0.03193497657775879,3.6919837557617356e-11,62.62725745641868,true
2,0.031846046447753906,3.555448076411755e-11,62.80214416195011,true
2,0.03186392784118652,3.8807927973793676e-11,62.76690086571341,true
2,0.03159785270690918,3.6231868072561634e-11,63.29544031207793,true
2,0.03194093704223633,4.597797913140836e-11,62.61557065014556,true
2,0.031746864318847656,4.227833842528488e-11,62.99834780257743,true
2,0.03175711631774902,4.5640335268311014e-11,62.978010345423016,true
