iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
14,0.00017690658569335938,1.6037199287854652e-11,79137.81132075471,true
11,0.00011205673217773438,4.5545493819292567e-10,98164.56170212766,true
1000,0.006161928176879883,6.374423733136807e-6,162286.86399690463,false
10,5.3882598876953125e-5,1.2168469792884255e-14,185588.67256637168,true
1000,0.006343841552734375,7.590458207071242e-6,157633.19302465423,false
1000,0.006675004959106445,3.313162161226447e-5,149812.62278101227,false
1000,0.0061969757080078125,5.488027960340266e-6,161369.03662665436,false
1000,0.006293058395385742,5.110476197761329e-6,158905.24720591021,false
1000,0.006292104721069336,5.595038355291068e-6,158929.33196923195,false
1000,0.026050090789794922,6.221981268687246e-6,38387.58214200728,false
14,0.00011801719665527344,5.56350524029073e-10,118626.7797979798,true
13,7.987022399902344e-5,1.3506446028928523e-15,162764.03582089551,true
11,5.0067901611328125e-5,2.8083706631392604e-10,219701.6380952381,true
1000,0.006293058395385742,5.61285112654413e-6,158905.24720591021,false
10,6.699562072753906e-5,2.249482813547035e-14,149263.487544484,true
16,7.915496826171875e-5,2.946555823621919e-9,202135.1325301205,true
10,5.1021575927734375e-5,1.613566385009959e-10,195995.51401869158,true
12,8.20159912109375e-5,3.3600756068251887e-10,146312.93023255814,true
11,5.602836608886719e-5,3.0164610432014235e-13,196329.1234042553,true
1000,0.006412029266357422,6.51746830973778e-6,155956.86770283335,false
9,6.008148193359375e-5,4.482873982779486e-12,149796.57142857142,true
1000,0.006433963775634766,0.00010015884814422038,155425.18342844438,false
7,2.9802322387695312e-5,4.0182632087612814e-10,234881.024,true
12,7.987022399902344e-5,1.2213685073996164e-10,150243.72537313434,true
11,9.298324584960938e-5,1.2164640270297573e-13,118300.88205128205,true
15,0.00014591217041015625,2.6040523841811274e-12,102801.56862745098,true
15,0.00010085105895996094,1.3506446028928523e-15,148734.18439716313,true
11,7.390975952148438e-5,4.944070925961679e-10,148830.14193548387,true
7,2.9087066650390625e-5,1.2983766852253224e-11,240656.7868852459,true
6,2.8133392333984375e-5,1.9896287278666034e-9,213269.69491525425,true
